,Channel 1 Last (C),Channel 2 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:00:38,-22.749,,-15.164,-3.248,6.676,19.841
0:00:39,-22.678,,-14.805,-3.807,5.321,19.477
0:00:40,-23.537,,-14.141,-4.445,3.448,18.667
0:00:41,-21.448,,-13.199,-4.244,2.596,18.266
0:00:42,-18.082,,-10.095,-3.544,1.654,17.482
0:00:43,-12.813,,-7.387,-2.134,1.823,17.114
0:00:44,-7.003,,-4.353,-0.461,2.397,16.509
0:00:45,-5.346,,-3.441,0.093,2.739,16.278
0:00:46,-4.046,,-2.727,0.536,3.088,16.104
0:00:47,-2.198,,-1.75,1.155,3.831,15.788
0:00:48,-1.35,,-1.373,1.425,4.173,15.658
0:00:49,-0.453,,-0.784,1.887,4.792,15.427
0:00:50,-0.027,,-0.571,2.067,5.066,15.349
0:00:51,0.581,,-0.16,2.375,5.434,15.231
0:00:52,0.814,,-0.001,2.51,5.735,15.153
0:00:53,1.118,,0.157,2.661,5.941,15.119
0:00:54,1.486,,0.446,2.912,6.425,15.019
0:00:55,1.632,,0.581,3.002,6.474,14.989
0:00:56,1.895,,0.795,3.209,6.932,14.9
0:00:57,2.071,,0.878,3.347,7.018,14.87
0:00:58,2.237,,1.054,3.588,7.338,14.822
0:00:59,2.315,,1.126,3.712,7.548,14.796
0:01:00,2.439,,1.216,3.911,7.687,14.796
0:01:01,2.586,,1.336,4.294,7.916,14.763
0:01:02,2.635,,1.4,4.41,7.998,14.755
0:01:03,2.744,,1.527,4.804,8.37,14.729
0:01:04,2.811,,1.569,4.872,8.434,14.714
0:01:05,2.95,,1.674,5.157,8.633,14.741
0:01:06,3.014,,1.726,5.236,8.73,14.763
0:01:07,3.074,,1.779,5.39,8.76,14.822
0:01:08,3.198,,1.873,5.581,9.106,14.83
0:01:09,3.31,,1.91,5.75,9.14,14.852
0:01:10,3.479,,1.989,6.032,9.346,14.852
0:01:11,3.517,,2.034,6.201,9.556,14.875
0:01:12,3.577,,2.128,6.478,9.729,14.912
0:01:13,3.63,,2.166,6.591,9.868,14.908
0:01:14,3.671,,2.211,6.738,9.909,14.956
0:01:15,3.802,,2.286,6.955,10.174,15.001
0:01:16,4.061,,2.324,7.03,10.274,15.023
0:01:17,3.971,,2.41,7.353,10.405,15.087
0:01:18,4.091,,2.44,7.421,10.586,15.098
0:01:19,4.155,,2.519,7.642,10.676,15.139
0:01:20,4.185,,2.567,7.804,10.746,15.161
0:01:21,4.242,,2.598,7.909,10.88,15.183
0:01:22,4.347,,2.733,8.126,11.055,15.224
0:01:23,4.354,,2.796,8.269,11.151,15.265
0:01:24,4.204,,2.958,8.367,11.263,15.343
0:01:25,4.167,,3.052,8.378,11.315,15.362
0:01:26,4.054,,3.382,8.554,11.386,15.391
0:01:27,4.002,,3.521,8.727,11.482,15.432
0:01:28,4.035,,3.675,8.817,11.523,15.447
0:01:29,4.107,,3.975,9.076,11.791,15.492
0:01:30,4.084,,4.11,9.091,11.846,15.521
0:01:31,4.107,,4.441,9.343,11.984,15.614
0:01:32,4.185,,4.591,9.527,12.214,15.622
0:01:33,4.306,,4.884,9.842,12.441,15.674
0:01:34,4.384,,5.056,9.958,12.452,15.703
0:01:35,4.426,,5.21,10.055,12.582,15.752
0:01:36,4.414,,5.495,10.263,12.679,15.859
0:01:37,4.549,,5.623,10.415,12.831,15.878
0:01:38,4.621,,5.904,10.717,12.976,15.938
0:01:39,4.579,,5.994,10.824,13.072,15.956
0:01:40,4.775,,6.261,11.099,13.31,16.012
0:01:41,4.868,,6.385,11.237,13.451,16.034
0:01:42,4.996,,6.531,11.411,13.533,16.071
0:01:43,5.277,,6.816,11.619,13.686,16.123
0:01:44,5.435,,7.004,11.738,13.752,16.153
0:01:45,5.642,,7.349,11.999,13.987,16.227
0:01:46,5.694,,7.503,12.125,14.031,16.25
0:01:47,6.013,,7.845,12.326,14.202,16.32
0:01:48,6.178,,8.029,12.459,14.354,16.365
0:01:49,6.464,,8.224,12.5,14.373,16.413
0:01:50,7.049,,8.648,12.85,14.737,16.495
0:01:51,7.455,,8.926,13.05,14.752,16.569
0:01:52,8.648,,9.557,13.359,14.953,16.662
0:01:53,9.129,,9.876,13.515,15.09,16.718
0:01:54,10.081,,10.538,13.913,15.358,16.845
0:01:55,9.215,,10.505,13.909,15.406,16.885
0:01:56,8.739,,10.416,13.927,15.429,16.941
0:01:57,8.678,,10.412,14.072,15.54,17.068
0:01:58,8.836,,10.479,14.102,15.611,17.134
0:01:59,9.884,,10.892,14.344,15.771,17.25
0:02:00,10.416,,11.163,14.478,15.949,17.298
0:02:01,11.312,,11.776,14.894,16.157,17.428
0:02:02,11.698,,12.059,15.084,16.291,17.488
0:02:03,12.137,,12.345,15.262,16.414,17.544
0:02:04,10.312,,12.092,15.15,16.47,17.644
0:02:05,7.823,,11.018,14.746,16.336,17.692
0:02:06,5.417,,9.711,14.054,16.002,17.759
0:02:07,5.233,,9.456,13.917,15.935,17.8
0:02:08,5.568,,9.344,14.014,15.953,17.845
0:02:09,5.767,,9.385,14.092,15.924,17.867
0:02:10,6.078,,9.486,14.129,15.946,17.886
0:02:11,6.806,,9.772,14.404,16.102,17.923
0:02:12,7.006,,9.828,14.441,16.102,17.92
0:02:13,5.283,,9.228,13.984,15.909,17.934
0:02:14,4.097,,8.833,13.888,15.827,17.938
0:02:15,2.607,,8.034,13.572,15.627,17.927
0:02:16,2.044,,7.663,13.334,15.534,17.946
0:02:17,1.582,,7.287,13.074,15.445,17.92
0:02:18,1.282,,6.781,12.862,15.289,17.924
0:02:19,1.406,,6.604,12.74,15.222,17.898
0:02:20,2.153,,6.533,12.844,15.304,17.853
0:02:21,2.524,,6.616,12.963,15.337,17.812
0:02:22,3.102,,6.875,13.231,15.445,17.779
0:02:23,3.369,,7.07,13.271,15.479,17.786
0:02:24,3.703,,7.276,13.398,15.664,17.771
0:02:25,4.367,,7.704,13.617,15.653,17.716
0:02:26,4.728,,7.945,13.755,15.78,17.697
0:02:27,5.61,,8.504,14.007,15.876,17.712
0:02:28,6.075,,8.782,14.13,15.951,17.712
0:02:29,7.307,,9.442,14.472,16.085,17.716
0:02:30,8.324,,9.825,14.624,16.245,17.712
0:02:31,9.326,,10.302,14.777,16.308,17.738
0:02:32,10.723,,11.213,15.234,16.601,17.787
0:02:33,11.332,,11.637,15.424,16.68,17.824
0:02:34,12.302,,12.373,15.784,16.951,17.895
0:02:35,12.785,,12.726,15.966,17.059,17.947
0:02:36,13.543,,13.354,16.386,17.378,18.04
0:02:37,13.859,,13.659,16.583,17.538,18.114
0:02:38,14.179,,13.948,16.784,17.676,18.177
0:02:39,,,,,,
0:02:40,,,,,,
0:02:41,,,,,,
0:02:42,,,,,,
0:02:43,,,,,,
0:02:44,,,,,,
0:02:45,,,,,,
0:02:46,,,,,,
0:02:47,,,,,,
0:02:48,,,,,,
0:02:49,,,,,,
0:02:50,,,,,,
0:02:51,,,,,,
0:02:52,,,,,,
0:02:53,,,,,,
0:02:54,,,,,,
0:02:55,,,,,,
0:02:56,,,,,,
0:02:57,,,,,,
0:02:58,,,,,,
0:02:59,,,,,,
0:03:00,,,,,,
0:03:01,,,,,,
0:03:02,,,,,,
0:03:03,,,,,,
0:03:04,,,,,,
