"","Channel 1 Last (C)","Channel 2 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)","Channel 5 Last (C)","Channel 6 Last (C)"
"00:00:35","-6.961","-4.030","-4.560","-1.185","17.262","14.911"
"00:00:36","-4.573","-1.935","-3.087","-0.111","17.137","14.677"
"00:00:37","-2.492","-0.074","-1.840","0.882","17.143","14.577"
"00:00:38","-1.141","1.377","-0.974","1.512","17.134","14.573"
"00:00:39","-0.518","1.906","-0.537","1.850","17.212","14.610"
"00:00:40","0.461","2.683","0.135","2.394","17.189","14.662"
"00:00:41","0.983","2.957","0.375","2.672","17.334","14.688"
"00:00:42","1.282","3.308","0.715","2.967","17.280","14.789"
"00:00:43","1.573","3.584","0.972","3.457","17.238","14.860"
"00:00:44","1.869","3.796","1.171","3.993","17.266","14.912"
"00:00:45","2.072","3.964","1.347","4.602","17.283","14.971"
"00:00:46","2.166","4.050","1.453","4.936","17.323","15.053"
"00:00:47","2.391","4.238","1.655","5.683","17.286","15.094"
"00:00:48","2.549","4.302","1.734","6.032","17.279","15.146"
"00:00:49","2.678","4.403","1.888","6.479","17.272","15.300"
"00:00:50","2.774","4.504","2.008","6.910","17.253","15.388"
"00:00:51","2.894","4.583","2.127","7.366","17.279","15.464"
"00:00:52","2.992","4.666","2.245","7.841","17.313","15.522"
"00:00:53","3.056","4.715","2.327","8.112","17.309","15.577"
"00:00:54","3.210","4.794","2.511","8.566","17.353","15.681"
"00:00:55","3.281","4.842","2.609","8.840","17.331","15.748"
"00:00:56","3.441","4.910","2.816","8.984","17.372","15.849"
"00:00:57","3.611","4.981","3.307","9.238","17.343","15.927"
"00:00:58","3.891","5.051","3.760","9.577","17.359","16.005"
"00:00:59","4.212","5.120","4.242","9.861","17.358","16.098"
"00:01:00","4.490","5.192","4.606","10.071","17.424","16.168"
"00:01:01","5.079","5.428","5.361","10.524","17.450","16.299"
"00:01:02","5.447","5.653","5.762","10.758","17.488","16.347"
"00:01:03","6.027","6.080","6.387","11.145","17.506","16.444"
"00:01:04","6.832","6.641","7.106","11.486","17.584","16.551"
"00:01:05","7.667","7.391","7.981","11.929","17.616","16.674"
"00:01:06","8.570","8.315","8.983","12.334","17.715","16.808"
"00:01:07","9.178","8.863","9.587","12.639","17.733","16.912"
"00:01:08","10.365","9.937","10.643","13.081","17.882","17.105"
"00:01:09","10.993","10.863","11.308","13.404","17.945","17.202"
"00:01:10","11.974","12.029","12.206","13.869","18.059","17.412"
"00:01:11","12.877","13.044","12.996","14.337","18.135","17.633"
"00:01:12","13.640","13.899","13.687","14.833","18.302","17.867"
"00:01:13","14.322","14.645","14.300","15.292","18.417","18.105"
"00:01:14","14.739","15.099","14.690","15.589","18.518","18.265"
"00:01:15","15.474","15.916","15.378","16.139","18.681","18.573"
"00:01:16","15.812","16.266","15.694","16.366","18.785","18.726"
"00:01:17","16.312","16.769","16.134","16.714","18.912","18.945"
"00:01:18","16.742","17.232","16.560","17.087","19.101","19.157"
"00:01:19","17.184","17.665","16.953","17.437","19.255","19.371"
"00:01:20","17.578","18.080","17.329","17.741","19.428","19.588"
"00:01:21","17.849","18.332","17.578","17.924","19.503","19.722"
"00:01:22","18.303","18.815","18.024","18.288","19.692","20.001"
"00:01:23","18.507","19.042","18.232","18.366","19.793","20.126"
"00:01:24","18.825","19.358","18.524","18.635","19.966","20.319"
"00:01:25","19.124","19.663","18.823","18.920","20.130","20.498"
"00:01:26","19.396","19.940","19.098","19.197","20.303","20.687"
"00:01:27","19.678","20.215","19.362","19.422","20.446","20.855"
"00:01:28","19.823","20.384","19.530","19.596","20.649","21.087"
"00:01:29","20.164","20.726","19.860","19.924","20.749","21.190"
"00:01:30","20.318","20.866","20.009","20.057","20.852","21.293"
"00:01:31","20.572","21.113","20.241","20.222","21.001","21.466"
"00:01:32","20.793","21.334","20.465","20.373","21.139","21.632"
"00:01:33","20.986","21.547","20.671","20.579","21.255","21.773"
"00:01:34","21.187","21.746","20.870","20.701","21.389","21.926"
"00:01:35","21.312","21.893","21.003","20.878","21.492","22.026"
"00:01:36","21.577","22.132","21.249","21.054","21.665","22.217"
"00:01:37","21.709","22.258","21.371","21.180","21.739","22.309"
"00:01:38","21.873","22.427","21.546","21.345","21.869","22.449"
"00:01:39","22.037","22.611","21.724","21.515","21.985","22.582"
"00:01:40","22.199","22.768","21.877","21.662","22.122","22.707"
"00:01:41","22.361","22.928","22.041","21.816","22.251","22.843"
"00:01:42","22.460","23.027","22.155","21.927","22.335","22.931"
"00:01:43","22.667","23.241","22.361","22.133","22.497","23.097"
"00:01:44","22.774","23.337","22.454","22.218","22.590","23.175"
"00:01:45","22.923","23.480","22.597","22.373","22.700","23.287"
"00:01:46","23.050","23.616","22.737","22.465","22.796","23.410"
"00:01:47","23.192","23.753","22.881","22.564","22.903","23.512"
"00:01:48","23.322","23.878","22.999","22.667","22.991","23.624"
"00:01:49","23.422","23.974","23.102","22.741","23.068","23.687"
"00:01:50","23.562","24.125","23.245","22.940","23.216","23.816"
"00:01:51","23.658","24.206","23.337","23.025","23.286","23.889"
"00:01:52","23.770","24.316","23.450","23.137","23.371","23.978"
"00:01:53","23.901","24.427","23.573","23.238","23.477","24.081"
"00:01:54","24.008","24.541","23.691","23.308","23.564","24.188"
"00:01:55","24.122","24.655","23.816","23.415","23.676","24.284"
"00:01:56","24.192","24.729","23.875","23.485","23.724","24.409"
"00:01:57","24.339","24.876","24.012","23.655","23.846","24.457"
"00:01:58","24.402","24.943","24.096","23.736","23.912","24.520"
"00:01:59","24.507","25.053","24.198","23.855","24.010","24.613"
"00:02:00","24.601","25.149","24.295","23.975","24.086","24.700"
"00:02:01","24.707","25.250","24.407","24.052","24.194","24.775"
"00:02:02","24.825","25.348","24.505","24.137","24.284","24.851"
"00:02:03","24.851","25.410","24.553","24.211","24.314","24.892"
"00:02:04","24.991","25.517","24.690","24.255","24.443","25.021"
"00:02:05","25.057","25.580","24.756","24.333","24.498","25.072"
"00:02:06","25.144","25.663","24.842","24.403","24.563","25.146"
"00:02:07","25.223","25.731","24.929","24.476","24.646","25.223"
"00:02:08","25.314","25.829","25.010","24.565","24.708","25.299"
"00:02:09","25.393","25.912","25.102","24.664","24.789","25.371"
"00:02:10","25.448","25.960","25.143","24.723","24.834","25.411"
"00:02:11","25.566","26.074","25.261","24.867","24.951","25.514"
"00:02:12","25.632","26.133","25.316","24.908","24.981","25.548"
"00:02:13","25.708","26.205","25.393","25.000","25.055","25.612"
"00:02:14","25.780","26.277","25.467","25.044","25.110","25.673"
"00:02:15","25.865","26.347","25.543","25.132","25.193","25.739"
"00:02:16","25.960","26.428","25.625","25.221","25.269","25.809"
"00:02:17","26.001","26.483","25.736","25.280","25.346","25.891"
"00:02:18","26.112","26.579","25.784","25.343","25.383","25.931"
"00:02:19","26.144","26.612","25.821","25.375","25.431","25.964"
"00:02:20","26.211","26.687","25.891","25.444","25.486","26.027"
"00:02:21","26.270","26.748","25.965","25.494","25.556","26.086"
"00:02:22","26.353","26.809","26.029","25.556","25.615","26.149"
"00:02:23","26.406","26.863","26.090","25.619","25.667","26.204"
"00:02:24","26.462","26.907","26.130","25.748","25.755","26.267"
"00:02:25","26.536","26.984","26.204","25.770","25.789","26.304"
"00:02:26","26.583","27.029","26.256","25.789","25.829","26.352"
"00:02:27","26.635","27.095","26.322","25.872","25.906","26.409"
"00:02:28","26.701","27.158","26.378","25.954","25.962","26.458"
"00:02:29","26.751","27.204","26.449","26.004","26.013","26.510"
"00:02:30","26.816","27.264","26.488","26.017","26.054","26.558"
"00:02:31","26.838","27.283","26.554","26.091","26.117","26.617"
"00:02:32","26.908","27.349","26.610","26.128","26.168","26.658"
"00:02:33","26.952","27.394","26.639","26.169","26.209","26.706"
"00:02:34","27.006","27.442","26.691","26.224","26.264","26.730"
"00:02:35","27.055","27.490","26.743","26.290","26.316","26.787"
"00:02:36","27.109","27.543","26.800","26.340","26.338","26.826"
"00:02:37","27.148","27.593","26.839","26.375","26.401","26.879"
