,Channel 1 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:08:24,-0.621,-0.351,0.34,2.168,12.908
0:08:25,-0.498,-0.292,0.411,2.059,12.859
0:08:26,-0.443,-0.237,0.468,2.123,12.937
0:08:27,-0.386,-0.23,0.479,2.123,12.941
0:08:28,-0.236,-0.162,0.535,2.143,12.998
0:08:29,-0.215,-0.105,0.587,2.216,13.029
0:08:30,-0.196,-0.056,0.621,2.317,13.085
0:08:31,-0.088,0.058,0.737,2.441,13.22
0:08:32,-0.003,0.106,0.782,2.392,13.263
0:08:33,0.031,0.14,0.808,2.377,13.293
0:08:34,0.149,0.209,0.875,2.234,13.242
0:08:35,0.218,0.267,0.909,2.275,13.24
0:08:36,0.327,0.282,0.954,2.369,13.325
0:08:37,0.443,0.366,1.017,2.654,13.373
0:08:38,0.481,0.409,1.089,2.853,13.388
0:08:39,0.548,0.443,1.154,2.948,13.409
0:08:40,0.597,0.527,1.252,3.048,13.447
0:08:41,0.653,0.578,1.313,3.126,13.492
0:08:42,0.69,0.6,1.351,3.149,13.503
0:08:43,0.819,0.654,1.442,3.31,13.599
0:08:44,0.885,0.682,1.482,3.355,13.61
0:08:45,0.881,0.723,1.515,3.433,13.655
0:08:46,0.965,0.823,1.635,3.7,13.797
0:08:47,1.012,0.847,1.676,3.647,13.777
0:08:48,1.061,0.858,1.699,3.594,13.755
0:08:49,1.141,0.914,1.775,3.761,13.804
0:08:50,1.181,0.933,1.789,3.793,13.791
0:08:51,1.218,0.966,1.826,3.89,13.88
0:08:52,1.326,1.037,1.889,4.091,13.971
0:08:53,1.345,1.075,1.919,4.16,14.01
0:08:54,1.371,1.105,1.949,4.16,13.991
0:08:55,1.439,1.15,2.002,4.338,14.132
0:08:56,1.461,1.176,2.028,4.306,14.11
0:08:57,1.506,1.168,2.039,4.219,14.076
0:08:58,1.573,1.23,2.08,4.384,14.176
0:08:59,1.607,1.25,2.102,4.366,14.128
0:09:00,1.652,1.25,2.11,4.396,14.169
0:09:01,1.704,1.284,2.14,4.529,14.219
0:09:02,1.711,1.31,2.154,4.62,14.261
0:09:03,1.723,1.347,2.173,4.718,14.295
0:09:04,1.771,1.418,2.227,4.979,14.413
0:09:05,1.798,1.441,2.259,4.95,14.391
0:09:06,1.831,1.452,2.274,4.875,14.354
0:09:07,1.883,1.482,2.328,5.141,14.508
0:09:08,1.899,1.508,2.353,5.1,14.458
0:09:09,1.921,1.527,2.371,5.16,14.476
0:09:10,1.956,1.566,2.439,5.355,14.563
0:09:11,1.988,1.583,2.465,5.4,14.561
0:09:12,2.018,1.601,2.491,5.437,14.598
0:09:13,2.066,1.629,2.523,5.488,14.626
0:09:14,2.085,1.676,2.577,5.674,14.721
0:09:15,2.104,1.672,2.558,5.621,14.657
0:09:16,2.132,1.708,2.622,5.733,14.691
0:09:17,2.164,1.713,2.637,5.737,14.687
0:09:18,2.175,1.728,2.67,5.778,14.713
0:09:19,2.252,1.745,2.86,6.082,14.843
0:09:20,2.253,1.78,2.997,6.285,14.906
0:09:21,2.261,1.784,3.087,6.221,14.876
0:09:22,2.469,1.793,3.698,6.252,14.898
0:09:23,2.523,1.791,4.096,6.299,14.939
0:09:24,2.538,1.814,4.272,6.352,14.987
0:09:25,2.549,1.832,4.359,6.31,14.946
0:09:26,2.572,1.885,4.64,6.52,15.024
0:09:27,2.605,1.903,4.677,6.546,15.053
0:09:28,2.635,1.939,4.91,6.818,15.183
0:09:29,2.673,1.96,4.861,6.693,15.109
0:09:30,2.68,1.974,4.936,6.797,15.187
0:09:31,2.723,1.998,5.016,6.893,15.246
0:09:32,2.773,2.026,5.146,7.03,15.331
0:09:33,2.762,2.038,5.112,6.921,15.283
0:09:34,2.822,2.073,5.129,7.09,15.368
0:09:35,2.841,2.09,5.236,7.15,15.409
0:09:36,2.845,2.09,5.296,7.172,15.409
0:09:37,2.873,2.116,5.429,7.217,15.442
0:09:38,2.871,2.127,5.397,7.296,15.48
0:09:39,2.878,2.112,5.329,7.281,15.487
0:09:40,2.915,2.144,5.333,7.572,15.634
0:09:41,2.93,2.169,5.385,7.615,15.643
0:09:42,2.927,2.172,5.295,7.472,15.55
0:09:43,2.99,2.29,5.453,8.341,15.91
0:09:44,2.956,2.652,6.391,9.803,16.579
0:09:45,2.986,2.765,6.669,9.236,16.445
0:09:46,3.08,2.534,6.481,8.219,16.064
0:09:47,3.072,2.494,6.278,10.466,18.574
0:09:48,3.125,2.491,6.289,13.42,20.626
0:09:49,3.078,3.461,8.564,17.714,23.305
