"","Channel 1 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)","Channel 5 Last (C)","Channel 6 Last (C)"
"00:01:18","-100.306","-43.395","-12.874","14.580","22.850"
"00:01:19","-100.417","-43.080","-12.734","14.459","23.068"
"00:01:20","-100.427","-43.208","-12.821","13.951","22.529"
"00:01:21","-100.558","-42.733","-12.501","14.159","22.501"
"00:01:22","-100.413","-42.427","-12.334","14.183","22.368"
"00:01:23","-100.526","-42.423","-12.226","14.615","22.954"
"00:01:24","-100.647","-42.836","-12.489","13.533","22.006"
"00:01:25","-100.560","-42.004","-11.590","14.241","22.205"
"00:01:26","-100.548","-42.380","-12.106","14.229","22.806"
"00:01:27","-100.706","-41.987","-11.703","14.251","22.695"
"00:01:28","-100.382","-42.541","-12.116","13.716","22.097"
"00:01:29","-100.610","-42.955","-12.620","13.028","21.808"
"00:01:30","-100.610","-42.608","-12.762","12.264","21.478"
"00:01:31","-100.358","-42.826","-13.102","11.522","21.190"
"00:01:32","-100.539","-43.374","-13.770","11.033","21.240"
"00:01:33","-100.197","-43.828","-14.187","9.765","19.876"
"00:01:34","-100.335","-43.717","-14.415","9.307","19.295"
"00:01:35","-100.353","-43.847","-15.053","8.430","18.875"
"00:01:36","-100.356","-44.203","-15.370","8.030","18.062"
"00:01:37","-100.526","-44.657","-15.795","7.812","17.975"
"00:01:38","-100.434","-45.219","-16.322","7.474","17.618"
"00:01:39","-100.377","-46.230","-16.840","8.284","17.797"
"00:01:40","-100.068","-45.580","-16.371","9.031","17.921"
"00:01:41","-100.082","-45.945","-16.887","8.773","17.981"
"00:01:42","-100.497","-46.048","-17.409","8.268","17.497"
"00:01:43","-100.335","-46.306","-17.720","7.978","17.612"
"00:01:44","-100.350","-46.837","-18.050","7.616","17.167"
"00:01:45","-100.453","-47.029","-18.469","7.323","16.322"
"00:01:46","-102.126","-47.600","-19.026","6.829","16.343"
"00:01:47","-101.366","-47.943","-19.647","6.716","16.087"
"00:01:48","-100.455","-48.549","-19.923","7.413","16.293"
"00:01:49","-100.607","-47.868","-19.143","8.412","16.610"
"00:01:50","-100.555","-47.805","-19.095","8.203","16.890"
"00:01:51","-100.856","-47.655","-18.933","8.554","17.893"
"00:01:52","-100.894","-47.087","-18.453","9.255","18.467"
"00:01:53","-100.829","-46.869","-18.260","9.392","18.768"
"00:01:54","-100.777","-47.423","-18.689","8.992","18.780"
"00:01:55","-100.280","-47.022","-18.357","9.119","18.871"
"00:01:56","-100.728","-46.766","-17.850","9.610","19.281"
"00:01:57","-100.939","-46.488","-17.744","9.370","19.155"
"00:01:58","-100.856","-45.842","-17.598","9.212","18.852"
"00:01:59","-101.002","-46.256","-17.743","8.905","19.126"
"00:02:00","-100.945","-46.436","-17.589","8.960","19.126"
"00:02:01","-101.363","-45.880","-16.943","9.545","19.341"
"00:02:02","-101.034","-46.443","-17.171","9.531","19.974"
"00:02:03","-101.059","-46.995","-17.302","8.472","18.933"
"00:02:04","-101.404","-46.573","-17.615","7.753","18.188"
"00:02:05","-101.282","-46.818","-18.004","7.396","18.241"
"00:02:06","-101.500","-46.549","-17.898","7.173","18.210"
"00:02:07","-101.881","-46.793","-18.022","7.279","18.421"
"00:02:08","-101.756","-47.071","-18.159","6.887","17.958"
"00:02:09","-101.794","-46.863","-17.754","7.316","18.480"
"00:02:10","-101.527","-47.032","-17.853","7.147","18.386"
"00:02:11","-101.938","-47.216","-18.270","6.137","17.290"
"00:02:12","-101.943","-48.013","-19.006","5.286","16.866"
"00:02:13","-101.694","-47.610","-18.414","6.294","17.560"
"00:02:14","-101.699","-48.717","-19.534","5.430","16.477"
"00:02:15","-101.667","-49.333","-20.520","4.403","15.549"
"00:02:16","-101.940","-49.340","-20.746","4.330","15.601"
"00:02:17","-103.135","-49.801","-21.161","4.579","16.987"
"00:02:18","-102.973","-50.117","-22.015","4.275","16.873"
"00:02:19","-102.946","-51.001","-22.860","4.051","16.804"
"00:02:20","-102.809","-51.197","-22.944","3.317","16.419"
"00:02:21","-102.655","-51.355","-23.340","2.406","15.791"
"00:02:22","-102.593","-52.185","-23.855","2.447","15.202"
"00:02:23","-101.313","-51.935","-23.613","3.158","14.938"
"00:02:24","-101.691","-51.392","-23.170","3.552","14.722"
"00:02:25","-101.283","-51.571","-23.158","4.117","15.543"
"00:02:26","-101.731","-51.932","-22.622","5.382","16.667"
"00:02:27","-101.940","-50.823","-22.100","5.188","16.361"
"00:02:28","-101.760","-50.752","-22.087","4.656","15.939"
"00:02:29","-102.280","-50.413","-21.971","4.808","16.132"
"00:02:30","-102.168","-50.384","-22.157","4.277","15.788"
"00:02:31","-102.511","-50.580","-22.510","3.661","15.422"
"00:02:32","-102.447","-50.839","-22.455","3.964","15.777"
"00:02:33","-102.225","-50.169","-21.610","4.857","16.753"
"00:02:34","-102.257","-50.101","-21.340","4.831","16.153"
"00:02:35","-101.993","-49.433","-20.960","4.697","15.666"
"00:02:36","-102.313","-48.346","-19.776","5.819","16.664"
"00:02:37","-102.264","-48.363","-19.722","7.037","17.876"
"00:02:38","-101.871","-48.415","-20.361","6.134","16.453"
"00:02:39","-102.097","-49.209","-21.174","5.719","16.587"
"00:02:40","-101.834","-49.039","-21.144","5.437","16.297"
"00:02:41","-101.765","-49.307","-21.247","5.221","16.358"
"00:02:42","-102.158","-49.025","-21.068","5.030","16.095"
"00:02:43","-101.771","-49.102","-21.283","4.727","16.184"
"00:02:44","-102.366","-50.020","-22.028","4.164","16.011"
"00:02:45","-102.454","-49.856","-22.191","3.944","15.468"
"00:02:46","-102.822","-50.311","-22.510","4.118","16.488"
"00:02:47","-102.577","-50.751","-22.183","4.403","16.055"
"00:02:48","-102.470","-51.314","-23.443","2.554","15.148"
"00:02:49","-102.813","-51.718","-23.926","2.162","14.640"
"00:02:50","-102.381","-52.202","-24.612","1.779","14.677"
"00:02:51","-102.411","-51.477","-23.263","3.633","15.959"
"00:02:52","-102.369","-50.932","-22.429","4.087","15.799"
"00:02:53","-101.957","-49.609","-20.916","5.299","16.425"
"00:02:54","-102.122","-49.199","-20.796","5.098","16.831"
"00:02:55","-101.875","-49.690","-21.393","4.157","15.869"
"00:02:56","-101.958","-49.760","-22.001","3.248","15.014"
"00:02:57","-102.706","-50.298","-22.616","2.758","15.179"
"00:02:58","-102.451","-50.929","-22.876","2.655","15.065"
"00:02:59","-102.959","-51.045","-23.026","3.218","15.505"
"00:03:00","-103.052","-51.201","-23.164","3.445","15.658"
"00:03:01","-103.032","-51.410","-23.054","3.698","16.224"
"00:03:02","-102.858","-50.474","-22.369","3.744","15.605"
"00:03:03","-102.686","-50.584","-22.986","2.661","14.648"
"00:03:04","-103.023","-50.822","-23.083","2.398","14.525"
"00:03:05","-102.749","-50.725","-22.630","3.177","15.266"
"00:03:06","-102.699","-50.633","-22.460","3.302","15.175"
"00:03:07","-102.674","-50.410","-22.492","3.002","14.613"
"00:03:08","-102.335","-50.112","-22.307","3.013","14.780"
"00:03:09","-102.355","-50.655","-22.804","2.736","14.735"
"00:03:10","-102.145","-50.386","-22.052","3.669","15.605"
"00:03:11","-102.165","-50.326","-21.748","4.307","16.361"
"00:03:12","-102.396","-51.397","-22.756","3.092","14.976"
"00:03:13","-102.386","-51.569","-23.255","2.216","14.173"
"00:03:14","-102.519","-51.395","-23.115","2.418","14.301"
"00:03:15","-102.752","-50.467","-22.445","3.090","14.702"
"00:03:16","-102.707","-50.489","-22.132","3.791","15.804"
"00:03:17","-102.758","-51.434","-22.915","2.633","14.414"
"00:03:18","-102.623","-51.552","-23.339","2.008","14.113"
"00:03:19","-102.878","-51.836","-23.706","1.595","13.652"
"00:03:20","-102.778","-51.990","-23.830","1.728","13.834"
"00:03:21","-102.919","-51.929","-23.462","2.204","13.936"
"00:03:22","-103.049","-51.408","-23.222","1.973","13.721"
"00:03:23","-102.904","-51.303","-23.117","2.035","13.848"
"00:03:24","-102.955","-51.589","-23.815","1.250","13.415"
"00:03:25","-102.995","-51.842","-23.959","1.398","13.580"
"00:03:26","-103.198","-51.901","-23.940","1.152","13.044"
"00:03:27","-103.418","-51.053","-23.091","2.892","14.538"
"00:03:28","-103.251","-51.073","-23.081","2.542","14.233"
"00:03:29","-103.284","-51.437","-23.773","1.354","13.075"
"00:03:30","-103.385","-51.669","-23.961","1.112","13.039"
"00:03:31","-103.507","-51.629","-23.776","1.145","12.909"
"00:03:32","-103.328","-51.941","-24.019","0.897","12.825"
"00:03:33","-103.191","-52.263","-24.289","0.572","12.548"
"00:03:34","-103.148","-52.666","-24.809","-0.019","11.979"
"00:03:35","-102.851","-53.369","-25.971","-1.227","11.448"
"00:03:36","-103.089","-53.965","-26.217","-0.957","11.726"
"00:03:37","-102.934","-53.874","-26.016","-0.586","11.708"
"00:03:38","-102.847","-53.689","-25.806","-0.212","11.546"
"00:03:39","-102.572","-53.791","-26.561","-1.370","10.761"
"00:03:40","-102.530","-54.414","-26.912","-1.423","10.882"
"00:03:41","-103.073","-54.252","-26.662","-1.425","10.715"
"00:03:42","-103.146","-54.553","-27.305","-2.543","9.625"
"00:03:43","-103.331","-54.878","-27.607","-2.245","10.105"
"00:03:44","-103.676","-54.590","-26.952","-1.641","10.560"
"00:03:45","-103.969","-54.234","-26.838","-2.050","10.014"
"00:03:46","-104.167","-54.108","-27.016","-2.603","9.459"
"00:03:47","-103.750","-54.117","-27.063","-2.702","9.463"
"00:03:48","-103.935","-54.246","-27.121","-2.592","9.793"
"00:03:49","-104.013","-54.492","-27.494","-2.931","9.620"
"00:03:50","-103.633","-54.541","-27.336","-2.264","10.324"
"00:03:51","-103.894","-54.735","-27.260","-2.095","10.054"
"00:03:52","-103.479","-54.548","-27.037","-2.137","9.882"
"00:03:53","-103.307","-54.420","-27.063","-2.183","9.842"
"00:03:54","-103.140","-54.912","-27.956","-3.329","8.770"
"00:03:55","-102.795","-55.378","-28.441","-3.769","8.624"
"00:03:56","-103.218","-54.902","-27.693","-1.912","10.644"
"00:03:57","-103.336","-54.153","-26.694","-1.207","10.620"
"00:03:58","-103.391","-54.128","-26.716","-1.607","10.294"
"00:03:59","-103.664","-54.642","-27.057","-2.015","10.010"
"00:04:00","-103.667","-55.108","-27.639","-2.653","9.671"
"00:04:01","-103.742","-55.241","-27.765","-2.885","9.339"
"00:04:02","-103.883","-54.967","-27.405","-2.359","9.915"
"00:04:03","-103.678","-54.810","-27.229","-1.998","10.175"
"00:04:04","-103.908","-54.555","-26.934","-1.023","11.106"
"00:04:05","-103.801","-54.276","-26.684","-1.023","10.736"
"00:04:06","-104.034","-53.685","-26.022","-1.065","9.970"
"00:04:07","-103.644","-54.451","-27.373","-3.004","8.470"
"00:04:08","-103.617","-55.184","-27.972","-3.217","8.772"
"00:04:09","-103.955","-55.216","-27.618","-2.372","9.678"
"00:04:10","-103.400","-55.429","-27.452","-1.412","10.748"
"00:04:11","-103.443","-54.646","-26.443","-0.367","11.705"
"00:04:12","-103.406","-53.749","-25.817","-0.287","11.667"
"00:04:13","-103.156","-53.821","-25.998","-0.744","11.357"
"00:04:14","-103.404","-54.093","-25.997","-0.581","11.540"
"00:04:15","-103.362","-54.258","-26.182","-0.824","11.510"
"00:04:16","-103.668","-54.370","-26.244","-0.821","11.612"
"00:04:17","-103.725","-54.745","-26.719","-1.258","11.029"
"00:04:18","-103.789","-55.166","-27.429","-1.975","10.664"
"00:04:19","-104.189","-55.848","-27.909","-2.164","10.678"
"00:04:20","-104.072","-55.804","-27.899","-2.504","9.615"
"00:04:21","-104.180","-55.456","-27.793","-2.682","9.399"
"00:04:22","-104.290","-54.940","-27.582","-3.054","8.635"
"00:04:23","-104.078","-55.378","-27.932","-2.944","9.380"
"00:04:24","-104.291","-55.753","-28.239","-3.190","9.208"
"00:04:25","-104.807","-55.893","-28.277","-3.059","9.268"
"00:04:26","-104.002","-55.504","-28.053","-3.075","9.354"
"00:04:27","-104.100","-55.626","-27.850","-2.385","9.864"
"00:04:28","-103.803","-55.287","-27.592","-2.467","9.462"
"00:04:29","-104.108","-55.178","-27.636","-2.779","9.143"
"00:04:30","-103.886","-55.025","-27.585","-2.812","9.205"
"00:04:31","-104.134","-55.369","-27.810","-2.791","9.330"
"00:04:32","-103.937","-55.594","-27.958","-2.719","9.544"
"00:04:33","-103.840","-56.176","-28.783","-3.389","9.414"
"00:04:34","-103.786","-56.553","-29.018","-3.351","9.363"
"00:04:35","-103.751","-56.456","-28.929","-3.273","9.462"
"00:04:36","-103.774","-56.589","-28.939","-2.791","9.854"
"00:04:37","-103.682","-56.520","-28.719","-2.554","9.771"
"00:04:38","-103.500","-55.889","-28.071","-2.231","9.862"
"00:04:39","-103.478","-55.058","-27.155","-1.846","9.734"
"00:04:40","-103.358","-55.195","-27.348","-2.277","9.387"
"00:04:41","-103.296","-55.509","-27.948","-2.802","9.122"
"00:04:42","-103.552","-55.573","-28.161","-2.991","8.806"
"00:04:43","-103.475","-55.740","-28.402","-3.278","8.511"
"00:04:44","-103.780","-55.698","-28.469","1.055","8.378"
"00:04:45","-103.833","-55.867","-28.702","0.874","8.379"
"00:04:46","-103.976","-56.056","-28.896","-0.003","8.431"
"00:04:47","-104.142","-56.293","-29.174","-2.151","8.320"
"00:04:48","-104.065","-56.584","-29.579","-3.048","8.577"
"00:04:49","-104.308","-56.756","-29.701","-3.368","8.460"
"00:04:50","-104.213","-56.590","-29.471","-3.328","8.391"
"00:04:51","-104.156","-56.688","-29.513","-3.257","8.811"
"00:04:52","-104.209","-57.040","-29.655","-3.114","9.169"
"00:04:53","-104.002","-57.152","-29.401","-2.653","9.319"
"00:04:54","-103.833","-56.780","-29.171","-2.577","9.138"
"00:04:55","-103.771","-56.826","-29.506","-3.283","8.751"
"00:04:56","-103.569","-56.648","-29.387","-3.545","8.655"
"00:04:57","-103.589","-56.747","-29.700","-3.734","8.720"
"00:04:58","-103.427","-57.156","-30.064","-4.006","8.705"
"00:04:59","-103.557","-57.255","-30.336","-4.464","8.264"
"00:05:00","-103.771","-57.487","-30.622","-4.233","8.509"
"00:05:01","-103.668","-57.498","-30.592","-3.954","8.648"
"00:05:02","-104.006","-57.221","-30.293","-3.452","8.824"
"00:05:03","-103.997","-56.642","-29.735","-3.268","8.881"
"00:05:04","-104.325","-56.990","-29.928","-3.449","8.988"
"00:05:05","-104.253","-56.790","-29.772","-3.657","8.393"
"00:05:06","-104.431","-56.353","-29.587","-3.785","7.964"
"00:05:07","-104.271","-56.002","-29.353","-3.979","7.808"
"00:05:08","-104.352","-56.417","-29.856","-4.207","8.206"
"00:05:09","-104.332","-56.131","-29.340","-3.124","9.626"
"00:05:10","-104.148","-55.792","-28.877","-2.786","9.827"
"00:05:11","-104.053","-55.566","-28.688","-2.699","10.067"
"00:05:12","-104.102","-55.697","-28.902","-2.620","10.689"
"00:05:13","-103.770","-55.815","-28.961","-2.419","11.012"
"00:05:14","-103.670","-56.207","-29.311","-2.607","10.891"
"00:05:15","-103.751","-55.883","-29.037","-2.536","10.934"
"00:05:16","-103.986","-55.446","-28.636","-2.241","11.331"
"00:05:17","-103.939","-55.257","-28.311","-1.844","11.611"
"00:05:18","-104.027","-55.068","-28.108","-1.805","11.317"
"00:05:19","-104.362","-54.677","-27.541","-1.471","11.434"
"00:05:20","-104.218","-54.212","-27.300","-1.745","10.928"
"00:05:21","-104.406","-54.055","-27.173","-1.753","10.909"
"00:05:22","-104.389","-55.116","-28.228","-2.593","10.102"
"00:05:23","-104.419","-55.605","-28.835","-3.350","9.092"
"00:05:24","-104.523","-56.030","-29.270","-3.585","8.764"
"00:05:25","-104.426","-56.203","-29.357","-3.545","8.597"
"00:05:26","-104.421","-56.389","-29.578","-3.724","8.116"
"00:05:27","-104.324","-56.566","-29.850","-3.941","7.720"
"00:05:28","-104.102","-56.668","-30.016","-4.219","7.504"
"00:05:29","-104.070","-56.755","-30.111","-3.872","8.051"
"00:05:30","-103.766","-57.043","-30.315","-3.921","8.039"
"00:05:31","-103.669","-57.439","-30.881","-4.581","8.358"
"00:05:32","-103.617","-57.644","-30.970","-4.371","7.894"
"00:05:33","-103.705","-57.251","-30.547","-4.185","7.652"
"00:05:34","-103.700","-57.037","-30.372","-4.062","7.618"
"00:05:35","-103.816","-56.751","-30.068","-4.003","7.081"
"00:05:36","-104.049","-56.753","-30.102","-4.312","6.774"
"00:05:37","-105.457","-56.789","-30.020","-4.150","7.189"
"00:05:38","-104.085","-56.363","-29.612","-3.683","7.455"
"00:05:39","-104.461","-56.361","-29.697","-3.971","7.604"
"00:05:40","-104.354","-56.682","-30.154","-4.502","7.945"
"00:05:41","-104.577","-57.181","-30.679","-4.481","8.947"
"00:05:42","-104.715","-57.274","-30.728","-4.274","9.635"
"00:05:43","-104.415","-57.171","-30.421","-3.803","10.131"
"00:05:44","-104.576","-56.696","-29.682","-2.890","11.086"
"00:05:45","-104.237","-56.522","-29.562","-2.850","10.935"
"00:05:46","-104.328","-56.617","-29.914","-3.759","10.092"
"00:05:47","-104.295","-56.470","-29.845","-3.651","10.521"
"00:05:48","-104.059","-56.454","-29.976","-3.908","9.894"
"00:05:49","-104.014","-56.076","-29.793","-4.008","9.537"
"00:05:50","-103.710","-56.432","-29.894","-3.099","11.538"
"00:05:51","-103.795","-56.209","-29.224","-1.846","11.987"
"00:05:52","-103.751","-56.031","-29.061","-1.880","11.494"
"00:05:53","-103.811","-56.149","-29.495","-2.943","10.344"
"00:05:54","-104.144","-56.093","-29.553","-3.242","9.559"
"00:05:55","-104.022","-55.914","-29.433","-3.151","9.906"
"00:05:56","-104.345","-55.974","-29.392","-3.115","9.789"
"00:05:57","-104.471","-55.627","-29.067","-3.249","9.192"
"00:05:58","-104.224","-55.448","-29.004","-3.106","9.533"
"00:05:59","-104.642","-55.474","-28.869","-3.069","9.816"
"00:06:00","-104.605","-55.860","-29.427","-3.678","9.260"
"00:06:01","-104.851","-56.279","-29.802","-3.766","9.423"
"00:06:02","-104.811","-56.124","-29.538","-3.285","9.542"
"00:06:03","-104.622","-56.131","-29.474","-3.206","9.408"
"00:06:04","-104.668","-56.466","-30.005","-4.025","9.384"
"00:06:05","-104.491","-56.788","-30.276","-3.705","9.620"
"00:06:06","-104.841","-56.524","-29.899","-3.080","9.636"
"00:06:07","-106.265","-56.291","-29.427","-2.833","9.664"
"00:06:08","-108.573","-56.247","-29.263","-3.111","8.986"
"00:06:09","-109.578","-56.485","-29.153","-2.963","9.340"
"00:06:10","-112.002","-57.201","-29.471","-3.215","9.160"
"00:06:11","-113.256","-57.662","-29.558","-3.317","8.966"
"00:06:12","-115.406","-58.850","-30.285","-3.736","8.665"
"00:06:13","-117.167","-59.615","-30.671","-3.778","8.813"
"00:06:14","-118.767","-60.215","-30.606","-3.364","9.128"
"00:06:15","-121.168","-61.170","-30.913","-3.426","9.021"
"00:06:16","-120.211","-61.948","-31.396","-3.764","8.681"
"00:06:17","-111.990","-62.492","-31.784","-3.808","8.596"
"00:06:18","-100.041","-60.830","-29.902","-1.273","11.004"
"00:06:19","-94.127","-59.298","-29.195","-1.295","10.595"
"00:06:20","-88.782","-58.155","-29.582","-2.253","9.625"
"00:06:21","-81.662","-56.150","-29.791","-3.284","8.838"
"00:06:22","-77.025","-54.559","-29.784","-3.722","8.464"
"00:06:23","-72.976","-52.720","-29.335","-3.222","9.089"
"00:06:24","-67.807","-49.699","-27.887","-2.421","9.505"
"00:06:25","-64.310","-48.002","-27.708","-3.252","8.504"
"00:06:26","-61.243","-46.211","-27.198","-3.280","8.291"
"00:06:27","-57.511","-44.368","-27.053","-3.836","7.769"
"00:06:28","-54.987","-42.878","-26.602","-3.891","7.636"
"00:06:29","-52.568","-41.327","-25.906","-3.356","8.147"
"00:06:30","-49.530","-39.219","-24.945","-3.153","8.436"
"00:06:31","-47.457","-37.147","-22.795","-0.194","10.631"
"00:06:32","-45.383","-35.488","-22.326","-1.301","9.374"
"00:06:33","-42.885","-33.707","-22.029","-2.276","8.322"
"00:06:34","-41.090","-32.481","-21.842","-2.598","8.207"
"00:06:35","-39.421","-31.250","-21.433","-2.722","8.169"
"00:06:36","-37.328","-29.022","-19.300","-0.250","10.056"
"00:06:37","-35.832","-27.784","-18.694","-0.854","9.028"
"00:06:38","-34.481","-27.122","-18.604","-1.522","8.440"
"00:06:39","-32.756","-26.134","-18.353","-2.028","8.177"
"00:06:40","-31.491","-25.416","-18.174","-2.387","7.976"
"00:06:41","-30.278","-24.699","-17.854","-2.318","8.092"
"00:06:42","-28.790","-23.659","-17.291","-2.105","8.380"
"00:06:43","-27.716","-22.584","-15.844","-0.287","10.280"
"00:06:44","-26.506","-21.756","-15.335","-0.827","9.333"
"00:06:45","-25.017","-21.169","-15.432","-1.709","8.193"
"00:06:46","-24.205","-20.634","-15.359","-1.999","8.037"
"00:06:47","-23.315","-19.984","-14.848","-1.693","8.173"
"00:06:48","-22.121","-19.236","-14.333","-1.738","7.968"
"00:06:49","-21.317","-18.731","-14.086","-1.928","7.645"
"00:06:50","-20.559","-18.214","-13.865","-1.959","7.708"
"00:06:51","-19.617","-17.502","-13.248","-1.216","8.791"
"00:06:52","-18.894","-17.018","-12.930","-1.203","8.575"
"00:06:53","-18.273","-16.427","-12.252","-0.696","9.023"
"00:06:54","-17.507","-15.586","-11.562","-0.621","8.898"
"00:06:55","-16.996","-15.127","-11.344","-0.706","8.645"
"00:06:56","-16.527","-14.763","-11.144","-0.695","8.535"
"00:06:57","-15.856","-14.256","-10.866","-0.797","8.569"
"00:06:58","-15.376","-13.901","-10.566","-0.582","8.553"
"00:06:59","-14.899","-13.477","-10.226","-0.617","8.373"
"00:07:00","-14.292","-12.954","-9.796","-0.528","8.603"
"00:07:01","-13.852","-12.602","-9.544","-0.379","8.818"
"00:07:02","-13.417","-12.247","-9.213","-0.214","8.741"
"00:07:03","-12.915","-11.755","-8.824","-0.208","8.330"
"00:07:04","-12.514","-11.472","-8.739","-0.346","8.175"
"00:07:05","-12.109","-11.244","-8.640","-0.373","8.147"
"00:07:06","-11.635","-10.843","-8.257","0.031","8.531"
"00:07:07","-11.307","-10.450","-7.813","0.329","8.621"
"00:07:08","-10.954","-10.103","-7.539","0.292","8.371"
"00:07:09","-10.522","-9.659","-7.025","0.582","8.532"
"00:07:10","-10.143","-9.247","-6.503","0.883","9.077"
"00:07:11","-9.736","-8.957","-6.250","0.816","8.910"
"00:07:12","-9.324","-8.605","-6.228","0.725","8.904"
"00:07:13","-9.077","-8.367","-6.036","0.856","8.982"
"00:07:14","-8.779","-8.101","-5.776","0.910","8.991"
"00:07:15","-8.362","-7.926","-5.533","0.955","8.946"
"00:07:16","-8.068","-7.547","-5.384","1.009","9.060"
"00:07:17","-7.751","-7.346","-5.318","1.010","8.934"
"00:07:18","-7.407","-7.055","-5.003","1.118","9.173"
"00:07:19","-7.179","-6.807","-4.746","1.154","9.246"
"00:07:20","-6.936","-6.583","-4.576","1.189","9.289"
"00:07:21","-6.675","-6.253","-4.139","1.273","9.735"
