,Channel 1 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:01:01,-93.728,-39.485,-10.341,20.614,25.794
0:01:02,-93.726,-39.685,-10.723,20.44,25.735
0:01:03,-93.765,-39.806,-10.805,20.432,25.749
0:01:04,-93.864,-40.002,-11.236,20.211,25.673
0:01:05,-93.925,-40.181,-11.694,20.063,25.604
0:01:06,-93.94,-40.289,-11.764,19.996,25.585
0:01:07,-94.023,-40.543,-12.256,19.732,25.498
0:01:08,-94.114,-40.681,-12.719,19.545,25.437
0:01:09,-94.192,-40.822,-13.338,19.277,25.307
0:01:10,-94.214,-40.981,-13.468,19.085,25.196
0:01:11,-94.313,-41.091,-13.574,18.986,25.151
0:01:12,-94.218,-41.277,-13.59,18.889,25.092
0:01:13,-94.353,-41.393,-13.711,18.823,25.112
0:01:14,-94.478,-41.578,-14.352,18.539,25.036
0:01:15,-94.484,-41.777,-15.507,18.196,24.892
0:01:16,-94.604,-41.928,-15.865,18.201,24.887
0:01:17,-94.691,-42.07,-16.346,18.002,24.791
0:01:18,-94.797,-42.186,-16.91,17.812,24.721
0:01:19,-94.8,-42.316,-16.48,17.852,24.696
0:01:20,-94.837,-42.434,-16.178,17.926,24.779
0:01:21,-94.957,-42.497,-16.572,17.699,24.679
0:01:22,-94.508,-42.753,-17.229,17.479,24.548
0:01:23,-94.623,-42.848,-17.229,17.259,24.483
0:01:24,-94.667,-42.918,-17.407,17.173,24.405
0:01:25,-94.711,-43.008,-17.134,17.079,24.314
0:01:26,-94.832,-43.039,-17.096,16.971,24.234
0:01:27,-94.851,-43.089,-17.065,16.904,24.245
0:01:28,-94.97,-43.384,-17.867,16.643,24.15
0:01:29,-94.992,-43.453,-17.584,16.62,24.122
0:01:30,-94.978,-43.502,-17.766,16.627,24.122
0:01:31,-95.144,-43.658,-18.498,16.45,24.066
0:01:32,-95.138,-43.751,-18.099,16.351,24.04
0:01:33,-95.162,-43.833,-18.416,16.235,23.937
0:01:34,-95.297,-43.925,-18.581,16.026,23.868
0:01:35,-95.298,-44.057,-18.491,15.974,23.898
0:01:36,-95.332,-44.185,-18.781,15.818,23.806
0:01:37,-95.407,-44.248,-19.337,15.544,23.609
0:01:38,-95.492,-44.343,-19.832,15.367,23.51
0:01:39,-95.492,-44.508,-20.133,15.255,23.543
0:01:40,-95.424,-44.624,-19.525,15.308,23.618
0:01:41,-95.499,-44.658,-19.834,15.343,23.593
0:01:42,-95.528,-44.543,-19.224,15.313,23.527
0:01:43,-95.55,-44.7,-19.42,14.992,23.362
0:01:44,-95.553,-44.791,-19.511,14.825,23.287
0:01:45,-95.568,-44.816,-19.577,14.694,23.231
0:01:46,-95.675,-45.046,-20.44,14.351,23.096
0:01:47,-95.718,-45.229,-21.202,14.262,23.112
0:01:48,-95.704,-45.279,-21.115,14.384,23.09
0:01:49,-95.758,-45.267,-20.534,14.306,22.999
0:01:50,-95.763,-45.321,-20.379,14.116,22.92
0:01:51,-95.845,-45.404,-20.947,13.97,22.834
0:01:52,-95.877,-45.473,-21.041,13.895,22.808
0:01:53,-95.918,-45.553,-21.007,13.813,22.778
0:01:54,-95.909,-45.479,-20.72,13.787,22.745
0:01:55,-96.013,-45.81,-21.984,13.216,22.522
0:01:56,-96.04,-45.786,-21.892,13.228,22.504
0:01:57,-96.055,-45.885,-21.668,13.28,22.563
0:01:58,-96.053,-45.947,-21.71,13.181,22.478
0:01:59,-96.109,-46.055,-21.763,13.037,22.437
0:02:00,-96.071,-46.129,-22.115,12.888,22.359
0:02:01,-96.189,-46.204,-22.352,12.694,22.265
0:02:02,-96.097,-46.266,-22.238,12.664,22.251
0:02:03,-96.13,-46.32,-22.573,12.437,22.192
0:02:04,-96.107,-46.506,-23.106,12.249,22.125
0:02:05,-96.084,-46.47,-22.693,12.291,22.191
0:02:06,-96.099,-46.61,-23.052,12.001,21.97
0:02:07,-95.982,-46.526,-22.684,12.14,22.036
0:02:08,-95.995,-46.627,-22.635,11.877,21.906
0:02:09,-95.942,-46.64,-22.706,11.74,21.833
0:02:10,-95.926,-46.816,-23.082,11.596,21.771
0:02:11,-95.939,-46.855,-22.92,11.568,21.828
0:02:12,-95.915,-46.958,-23.567,11.311,21.673
0:02:13,-95.964,-47.058,-24.169,11.078,21.568
0:02:14,-95.96,-47.1,-24.175,11.039,21.518
0:02:15,-95.941,-47.158,-24.444,10.841,21.462
0:02:16,-95.973,-47.286,-24.549,10.673,21.408
0:02:17,-95.914,-47.34,-24.398,10.736,21.299
0:02:18,-95.919,-47.316,-24.039,10.673,21.299
0:02:19,-95.98,-47.37,-23.778,10.51,21.3
0:02:20,-95.973,-47.42,-23.185,10.534,21.279
0:02:21,-96.011,-47.346,-23.023,10.59,21.309
0:02:22,-96.161,-47.602,-24.23,10.097,21.124
0:02:23,-96.252,-47.791,-25.398,9.641,20.954
0:02:24,-96.281,-47.82,-25.52,9.667,20.965
0:02:25,-96.366,-47.739,-24.683,9.588,20.81
0:02:26,-96.436,-47.743,-24.41,9.46,20.762
0:02:27,-96.475,-47.88,-24.323,9.599,20.853
0:02:28,-96.475,-47.944,-24.42,9.483,20.803
0:02:29,-96.61,-47.979,-24.415,9.421,20.842
0:02:30,-96.634,-48.082,-24.305,9.421,20.948
0:02:31,-96.719,-47.984,-23.383,9.417,20.787
0:02:32,-96.818,-48.047,-24.073,8.925,20.535
0:02:33,-96.88,-48.137,-24.858,8.673,20.424
0:02:34,-96.915,-48.249,-25.18,8.468,20.301
0:02:35,-96.934,-48.147,-24.484,8.627,20.368
0:02:36,-96.939,-48.345,-24.532,8.525,20.21
0:02:37,-96.909,-48.217,-23.778,8.575,20.239
0:02:38,-96.984,-48.292,-23.547,8.419,20.22
0:02:39,-96.998,-48.395,-23.831,8.382,20.187
0:02:40,-97.059,-48.429,-24.305,7.973,19.965
0:02:41,-97.124,-48.491,-24.719,7.847,19.946
0:02:42,-97.158,-48.578,-24.676,7.971,20.013
0:02:43,-97.171,-48.753,-25.645,7.438,19.782
0:02:44,-97.197,-48.702,-25.091,7.524,19.822
0:02:45,-97.198,-48.711,-24.946,7.384,19.718
0:02:46,-97.311,-48.87,-25.743,7.157,19.628
0:02:47,-97.276,-48.773,-25.29,7.098,19.568
0:02:48,-97.319,-48.815,-25.069,7.019,19.55
0:02:49,-97.344,-48.896,-24.865,6.895,19.467
0:02:50,-97.364,-48.902,-24.68,6.969,19.526
0:02:51,-97.373,-49.051,-24.495,7.127,19.734
0:02:52,-97.369,-49.002,-24.121,7.197,19.642
0:02:53,-97.446,-49.052,-24.306,6.882,19.503
0:02:54,-97.466,-49.134,-24.48,6.732,19.447
0:02:55,-97.457,-49.17,-24.658,6.521,19.374
0:02:56,-97.467,-49.185,-24.714,6.213,19.216
0:02:57,-97.496,-49.3,-25.483,5.957,19.093
0:02:58,-97.568,-49.383,-25.798,5.837,19.074
0:02:59,-97.559,-49.379,-25.787,5.761,18.981
0:03:00,-97.535,-49.396,-25.728,5.806,19.014
0:03:01,-97.606,-49.51,-25.435,5.806,19.041
0:03:02,-97.503,-49.516,-25.595,5.674,18.987
0:03:03,-97.589,-49.549,-25.631,5.475,18.883
0:03:04,-97.667,-49.552,-25.464,5.39,18.745
0:03:05,-97.629,-49.579,-25.505,5.189,18.625
0:03:06,-97.701,-49.621,-25.431,5.192,18.666
0:03:07,-97.644,-49.648,-25.392,5.008,18.528
0:03:08,-97.726,-49.7,-25.534,4.959,18.531
0:03:09,-97.721,-49.7,-25.491,4.906,18.539
0:03:10,-97.732,-49.777,-25.821,4.676,18.432
0:03:11,-97.737,-49.829,-25.882,4.687,18.463
0:03:12,-97.699,-49.804,-25.606,4.676,18.434
0:03:13,-97.709,-49.79,-24.982,4.683,18.435
0:03:14,-97.724,-49.961,-25.903,4.164,18.251
0:03:15,-97.643,-49.957,-26.002,4.078,18.225
0:03:16,-97.677,-50.058,-25.919,4.121,18.328
0:03:17,-97.634,-50.084,-25.908,3.991,18.205
0:03:18,-97.615,-50.067,-25.908,3.927,18.157
0:03:19,-97.594,-50.095,-25.54,3.936,18.188
0:03:20,-97.554,-49.988,-25.215,4.031,18.219
0:03:21,-97.597,-50.102,-25.251,3.873,18.152
0:03:22,-97.56,-50.151,-25.547,3.636,18.021
0:03:23,-97.608,-50.145,-25.583,3.599,18.073
0:03:24,-97.604,-50.347,-25.867,3.505,18.069
0:03:25,-97.611,-50.348,-26.445,3.266,17.931
0:03:26,-97.643,-50.382,-26.526,3.038,17.86
0:03:27,-97.653,-50.373,-26.349,2.986,17.775
0:03:28,-97.656,-50.359,-25.9,2.816,17.635
0:03:29,-97.692,-50.404,-26.267,2.553,17.436
0:03:30,-97.697,-50.509,-26.712,2.471,17.484
0:03:31,-97.698,-50.506,-26.439,2.571,17.535
0:03:32,-97.712,-50.497,-26.09,2.59,17.595
0:03:33,-97.713,-50.548,-26.146,2.601,17.724
0:03:34,-97.735,-50.513,-25.738,2.289,15.741
0:03:35,-97.723,-50.511,-25.579,1.936,15.553
0:03:36,-97.748,-50.482,-25.426,1.823,15.505
0:03:37,-97.738,-50.537,-25.58,1.644,15.462
0:03:38,-97.815,-50.575,-25.659,1.571,15.423
0:03:39,-97.869,-50.601,-25.908,1.458,15.396
0:03:40,-97.859,-50.654,-26.097,1.63,15.515
0:03:41,-97.845,-50.656,-26.192,1.483,15.518
0:03:42,-97.86,-50.627,-25.967,1.551,15.577
0:03:43,-97.882,-50.497,-25.664,1.254,15.415
0:03:44,-97.947,-50.586,-25.55,1.212,15.406
0:03:45,-97.909,-50.637,-25.894,1.103,15.383
0:03:46,-98.02,-50.681,-26.107,1.035,15.322
0:03:47,-98.011,-50.671,-26.123,0.903,15.275
0:03:48,-98.059,-50.717,-26.494,0.776,15.252
0:03:49,-98.064,-50.762,-26.79,0.693,15.2
0:03:50,-98.022,-50.765,-26.408,0.79,15.27
0:03:51,-98.055,-50.828,-26.57,0.775,15.277
0:03:52,-98.022,-50.766,-26.848,0.511,15.132
0:03:53,-98.037,-50.757,-26.354,0.586,15.217
0:03:54,-98.023,-50.787,-26.35,0.594,15.236
0:03:55,-97.853,-50.701,-25.964,1.618,17.145
0:03:56,-97.846,-50.657,-25.428,1.682,14.826
0:03:57,-97.914,-50.742,-25.586,1.572,14.759
0:03:58,-97.823,-50.744,-25.472,1.14,14.409
0:03:59,-97.915,-50.898,-26.399,0.975,14.591
0:04:00,-97.867,-50.823,-26.466,0.862,14.32
0:04:01,-97.858,-50.724,-25.909,0.798,14.236
0:04:02,-97.753,-50.802,-25.99,0.783,14.078
0:04:03,-97.801,-50.727,-25.817,0.824,14.088
0:04:04,-97.826,-50.767,-25.683,0.549,13.806
0:04:05,-97.86,-50.783,-26.097,0.297,12.794
0:04:06,-97.893,-50.829,-26.405,0.324,12.642
0:04:07,-97.911,-50.975,-27.205,0.379,13.61
0:04:08,-97.947,-50.977,-27.304,0.503,15.618
0:04:09,-97.942,-50.99,-27.017,0.593,16.454
0:04:10,-97.909,-51.049,-26.952,0.649,16.097
0:04:11,-97.948,-51.1,-27.057,0.596,15.431
0:04:12,-97.905,-51.138,-27.467,0.438,15.275
0:04:13,-97.935,-51.088,-27.487,0.374,15.698
0:04:14,-97.964,-51.156,-27.614,0.374,16.337
0:04:15,-97.935,-51.118,-27.559,0.366,16.229
0:04:16,-98.012,-51.247,-28.084,0.307,16.611
0:04:17,-97.989,-51.224,-28.029,0.305,16.678
0:04:18,-98.042,-51.241,-28.025,0.271,16.551
0:04:19,-97.997,-51.196,-27.448,0.346,18.182
0:04:20,-97.976,-51.124,-26.997,0.469,19.352
0:04:21,-97.995,-51.196,-26.981,0.499,19.237
0:04:22,-97.926,-51.228,-26.905,0.626,19.74
0:04:23,-97.967,-51.239,-27.033,0.585,18.843
0:04:24,-97.867,-51.184,-26.836,0.555,18.649
0:04:25,-97.879,-51.124,-26.22,0.543,18.894
0:04:26,-97.896,-51.333,-26.51,0.535,18.648
0:04:27,-97.782,-51.257,-26.195,0.617,18.893
0:04:28,-97.888,-51.39,-26.668,0.593,17.648
0:04:29,-97.921,-51.397,-26.936,0.433,16.362
0:04:30,-97.845,-51.287,-26.345,0.422,16.262
0:04:31,-97.922,-51.319,-25.983,0.34,17.356
0:04:32,-97.908,-51.318,-26.267,0.263,17.19
0:04:33,-97.88,-51.242,-25.865,0.282,17.231
0:04:34,-97.983,-51.402,-26.433,0.131,14.817
0:04:35,-98.019,-51.457,-26.804,0.045,14.506
0:04:36,-98.024,-51.411,-26.552,0.041,14.469
0:04:37,-97.974,-51.351,-26.16,0.003,14.532
0:04:38,-97.996,-51.387,-26.356,-0.066,14.387
0:04:39,-97.978,-51.311,-26.313,-0.093,14.353
0:04:40,-97.937,-51.333,-25.797,-0.057,14.8
0:04:41,-97.988,-51.325,-26.14,-0.143,14.839
0:04:42,-98.05,-51.337,-26.495,-0.23,14.813
0:04:43,-98.128,-51.391,-26.957,-0.307,14.732
0:04:44,-98.162,-51.393,-26.846,-0.345,14.756
0:04:45,-98.104,-51.343,-26.638,-0.357,14.674
0:04:46,-98.177,-51.413,-26.745,-0.399,14.912
0:04:47,-98.182,-51.398,-26.859,-0.464,14.856
0:04:48,-98.23,-51.47,-27.163,-0.536,14.826
0:04:49,-98.247,-51.536,-27.668,-0.607,14.53
0:04:50,-98.212,-51.534,-27.542,-0.609,14.453
0:04:51,-98.231,-51.509,-27.195,-0.594,15.568
0:04:52,-98.198,-51.587,-27.553,-0.692,16.012
0:04:53,-98.179,-51.51,-27.295,-0.682,16.039
0:04:54,-98.204,-51.539,-27.161,-0.69,16.389
0:04:55,-98.08,-51.525,-26.351,-0.609,15.987
0:04:56,-98.032,-51.465,-25.845,-0.585,15.953
0:04:57,-98.095,-51.536,-26.027,-0.706,16.142
0:04:58,-98.062,-51.541,-26.711,-0.773,17.935
0:04:59,-98.067,-51.651,-26.847,-0.723,17.869
0:05:00,-98.087,-51.622,-26.883,-0.746,18.921
0:05:01,-98.312,-51.729,-27.368,-0.696,19.519
0:05:02,-98.356,-51.749,-27.42,-0.659,19.474
0:05:03,-98.38,-51.724,-27.464,-0.644,19.444
0:05:04,-98.584,-51.775,-27.285,-0.658,17.554
0:05:05,-98.697,-51.779,-27.421,-0.584,17.206
0:05:06,-98.745,-51.754,-27.094,-0.599,14.924
0:05:07,-98.789,-51.772,-26.996,-0.715,13.956
0:05:08,-98.828,-51.801,-26.771,-0.752,13.199
0:05:09,-98.871,-51.835,-26.85,-0.797,14.154
0:05:10,-98.9,-51.905,-27.578,-0.907,13.762
0:05:11,-98.92,-51.878,-27.813,-1.004,13.28
0:05:12,-98.925,-51.853,-27.849,-1.023,12.425
0:05:13,-98.906,-51.83,-27.686,-1.082,12.235
0:05:14,-98.868,-51.745,-27.479,-1.096,12.897
0:05:15,-98.869,-51.85,-27.665,-1.043,13.688
0:05:16,-98.835,-51.848,-27.927,-1.136,13.994
0:05:17,-98.754,-51.851,-27.819,-1.165,13.947
0:05:18,-98.788,-51.889,-27.996,-1.219,14.256
0:05:19,-98.659,-51.837,-27.694,-1.251,14.426
0:05:20,-98.554,-51.906,-27.67,-1.204,14.367
0:05:21,-98.555,-51.911,-27.615,-1.174,15.054
0:05:22,-98.438,-51.857,-26.997,-1.127,15.272
0:05:23,-98.345,-51.794,-25.085,-0.798,16.101
0:05:24,-98.331,-51.798,-25.034,-0.871,16.454
0:05:25,-98.333,-51.843,-25.971,-1.111,16.529
0:05:26,-98.293,-51.85,-26.147,-1.157,15.647
0:05:27,-98.241,-51.782,-26.076,-1.164,15.821
0:05:28,-98.268,-51.949,-26.837,-1.22,15.945
0:05:29,-98.151,-51.884,-26.285,-1.032,16.82
0:05:30,-98.179,-51.943,-26.285,-1.044,16.634
0:05:31,-98.18,-51.912,-26.308,-1.147,16.492
0:05:32,-98.157,-51.911,-26.507,-1.219,16.273
0:05:33,-98.248,-51.885,-26.562,-1.254,16.15
0:05:34,-98.196,-51.976,-27.142,-1.332,16.417
0:05:35,-98.234,-51.983,-27.241,-1.327,16.941
0:05:36,-98.273,-52.009,-27.297,-1.315,16.811
0:05:37,-98.312,-52.081,-27.624,-1.344,18.457
0:05:38,-98.302,-52.11,-27.948,-1.354,17.969
0:05:39,-98.351,-52.14,-28.248,-1.37,16.947
0:05:40,-98.322,-52.098,-28.138,-1.319,15.852
0:05:41,-98.351,-52.065,-27.661,-1.229,13.977
0:05:42,-98.395,-52.065,-27.208,-1.176,14.074
0:05:43,-98.479,-52.019,-26.834,-1.154,13.795
0:05:44,-98.559,-51.978,-26.55,-1.162,13.698
0:05:45,-98.64,-51.961,-26.267,-1.139,13.701
0:05:46,-98.782,-52.006,-26.129,-1.195,13.638
0:05:47,-98.813,-52.008,-26.314,-1.261,13.541
0:05:48,-98.876,-52.046,-26.295,-1.262,13.556
0:05:49,-98.965,-52.103,-26.55,-1.344,13.442
0:05:50,-99.006,-52.232,-27.013,-1.319,13.481
0:05:51,-99.04,-52.198,-27.108,-1.377,13.458
0:05:52,-99.074,-52.26,-27.686,-1.512,13.283
0:05:53,-99.074,-52.283,-27.526,-1.518,13.279
0:05:54,-99.036,-52.271,-27.294,-1.503,13.298
0:05:55,-99.034,-52.364,-27.716,-1.596,13.171
0:05:56,-99.032,-52.431,-28.308,-1.69,13.096
0:05:57,-98.989,-52.36,-28.158,-1.58,13.182
0:05:58,-98.906,-52.385,-27.322,-1.608,13.1
0:05:59,-98.803,-52.327,-27.232,-1.626,13.088
0:06:00,-98.76,-52.348,-26.862,-1.576,13.181
0:06:01,-98.749,-52.445,-27.582,-1.729,13.054
0:06:02,-98.722,-52.504,-28.072,-1.866,12.835
0:06:03,-98.704,-52.471,-28.29,-1.874,12.824
0:06:04,-98.682,-52.516,-28.619,-1.984,12.632
0:06:05,-98.599,-52.366,-27.797,-1.783,12.842
0:06:06,-99.246,-52.333,-26.489,-1.597,13.027
0:06:07,-101.434,-53.154,-26.818,-1.806,12.771
0:06:08,-102.789,-53.613,-27.286,-1.932,12.566
0:06:09,-103.654,-53.828,-26.856,-1.833,12.662
0:06:10,-106.005,-54.82,-27.003,-1.904,12.619
0:06:11,-107.435,-55.428,-27.381,-2.005,12.454
0:06:12,-108.426,-55.698,-27.366,-1.975,12.457
0:06:13,-111.132,-56.845,-28.456,-2.158,12.307
0:06:14,-112.852,-57.568,-28.699,-2.131,12.316
0:06:15,-113.758,-57.942,-28.513,-2.124,12.316
0:06:16,-105.37,-56.661,-29.72,-2.29,12.224
0:06:17,-93.917,-53.599,-29.799,-2.33,12.162
0:06:18,-89.942,-51.776,-29.37,-2.349,12.125
0:06:19,-81.678,-48.08,-28.357,-2.387,12.118
0:06:20,-77.227,-46.123,-27.738,-2.3,12.247
0:06:21,-74.345,-44.851,-27.427,-2.273,12.362
0:06:22,-67.806,-41.814,-26.276,-2.249,12.388
0:06:23,-64.33,-40.031,-25.708,-2.334,12.288
0:06:24,-62.156,-38.93,-25.468,-2.327,12.28
0:06:25,-57.181,-36.464,-25.127,-2.447,12.053
0:06:26,-54.468,-35.039,-24.751,-2.464,11.99
0:06:27,-52.721,-34.115,-24.53,-2.423,11.975
0:06:28,-48.673,-31.866,-23.025,-2.336,12.058
0:06:29,-46.4,-30.649,-22.146,-2.32,12.127
0:06:30,-44.939,-29.877,-21.634,-2.317,12.112
0:06:31,-41.71,-28.113,-20.916,-2.366,11.898
0:06:32,-39.522,-27.078,-20.219,-2.336,11.848
0:06:33,-38.305,-26.416,-19.929,-2.352,11.766
0:06:34,-35.926,-24.932,-19.227,-2.325,11.695
0:06:35,-34.53,-24.039,-18.563,-2.284,11.639
0:06:36,-33.659,-23.448,-17.991,-2.177,11.676
0:06:37,-31.484,-22.071,-17.309,-2.172,11.559
0:06:38,-30.257,-21.316,-17.181,-2.189,11.493
0:06:39,-29.378,-20.835,-16.927,-2.075,11.56
0:06:40,-27.551,-19.538,-16.108,-1.895,11.562
0:06:41,-26.465,-18.78,-15.306,-1.734,11.642
0:06:42,-25.728,-18.313,-14.507,-1.513,11.868
0:06:43,-23.994,-17.184,-13.548,-1.382,11.927
0:06:44,-23.13,-16.51,-13.125,-1.297,11.927
0:06:45,-22.579,-16.098,-12.948,-1.286,11.864
0:06:46,-21.219,-15.135,-12.352,-1.172,11.921
0:06:47,-20.419,-14.589,-11.956,-1.092,12.335
0:06:48,-19.912,-14.265,-11.732,-1.07,12.354
0:06:49,-18.733,-13.439,-11.09,-0.979,12.392
0:06:50,-18.056,-12.964,-10.756,-0.903,12.454
0:06:51,-17.616,-12.644,-10.37,-0.812,12.55
0:06:52,-16.628,-11.98,-10.168,-0.876,12.39
0:06:53,-16.076,-11.579,-9.916,-0.854,12.353
0:06:54,-15.717,-11.32,-9.726,-0.85,12.316
0:06:55,-14.884,-10.722,-9.164,-0.814,12.297
0:06:56,-14.39,-10.386,-8.871,-0.774,12.382
0:06:57,-14.054,-10.174,-8.533,-0.706,12.508
0:06:58,-13.23,-9.651,-8.073,-0.731,12.376
0:06:59,-12.78,-9.328,-7.823,-0.714,12.355
0:07:00,-12.499,-9.127,-7.659,-0.707,12.37
0:07:01,-11.829,-8.644,-7.238,-0.663,12.309
0:07:02,-11.476,-8.401,-7.124,-0.681,12.232
0:07:03,-11.248,-8.241,-7.074,-0.684,12.177
0:07:04,-10.679,-7.814,-6.653,-0.584,12.273
0:07:05,-10.357,-7.584,-6.368,-0.491,12.384
0:07:06,-10.145,-7.459,-6.326,-0.507,12.313
0:07:07,-9.387,-7.19,-6.042,-0.366,12.365
0:07:08,-9.14,-6.965,-5.745,-0.229,12.51
0:07:09,-8.965,-6.833,-5.646,-0.211,12.469
0:07:10,-8.574,-6.504,-5.421,-0.175,12.322
0:07:11,-8.346,-6.343,-5.221,-0.101,12.416
0:07:12,-8.171,-6.232,-5.103,-0.071,12.439
0:07:13,-7.77,-5.942,-4.841,-0.052,12.384
0:07:14,-7.525,-5.784,-4.644,-0.029,12.382
0:07:15,-7.354,-5.674,-4.488,0.009,12.472
0:07:16,-6.976,-5.427,-4.175,0.04,12.499
0:07:17,-6.754,-5.272,-4.086,0.004,12.412
0:07:18,-6.614,-5.165,-3.956,0.031,12.438
0:07:19,-6.289,-4.888,-3.731,0.072,12.508
0:07:20,-6.082,-4.698,-3.573,0.105,12.556
0:07:21,-5.945,-4.562,-3.478,0.113,12.533
0:07:22,-5.683,-4.436,-3.311,0.113,12.578
0:07:23,-5.497,-4.326,-3.155,0.15,12.641
0:07:24,-5.379,-4.273,-3.03,0.161,12.678
0:07:25,-5.075,-4.114,-2.715,0.228,12.804
0:07:26,-4.886,-4.026,-2.605,0.251,12.826
0:07:27,-4.817,-3.969,-2.574,0.239,12.741
0:07:28,-4.591,-3.816,-2.373,0.29,12.772
0:07:29,-4.434,-3.738,-2.316,0.288,12.714
0:07:30,-4.35,-3.654,-2.21,0.314,12.796
0:07:31,-4.132,-3.535,-2.03,0.391,12.978
0:07:32,-3.986,-3.457,-1.918,0.437,13.063
0:07:33,-3.906,-3.408,-1.902,0.415,13.056
0:07:34,-3.701,-3.21,-1.711,0.45,13.013
0:07:35,-3.568,-3.092,-1.595,0.497,13.059
0:07:36,-3.465,-3.005,-1.496,0.546,13.141
0:07:37,-3.273,-2.808,-1.354,0.512,13.065
0:07:38,-3.173,-2.69,-1.264,0.538,13.04
0:07:39,-3.112,-2.618,-1.185,0.579,13.114
0:07:40,-2.909,-2.447,-1.052,0.581,13.148
0:07:41,-2.831,-2.337,-0.991,0.616,13.118
0:07:42,-2.755,-2.28,-0.946,0.631,13.114
0:07:43,-2.626,-2.128,-0.868,0.65,13.051
0:07:44,-2.546,-2.045,-0.767,0.744,13.129
0:07:45,-2.482,-1.992,-0.768,0.725,13.095
0:07:46,-2.343,-1.866,-0.655,0.83,13.141
0:07:47,-2.281,-1.787,-0.608,0.852,13.132
0:07:48,-2.186,-1.76,-0.604,0.848,13.087
0:07:49,-2.064,-1.648,-0.515,0.925,13.135
0:07:50,-1.954,-1.585,-0.422,1.028,13.262
0:07:51,-1.935,-1.532,-0.362,1.02,13.276
0:07:52,-1.727,-1.426,-0.216,1.097,13.376
0:07:53,-1.643,-1.346,-0.172,1.073,13.317
0:07:54,-1.59,-1.328,-0.157,1.091,13.354
