,Channel 1 Last (C),Channel 3 Last (C),Channel 4 Last (C),Channel 5 Last (C),Channel 6 Last (C)
0:01:36,-53.623,-34.53,-23.743,14.66,23.275
0:01:37,-53.752,-34.691,-24.086,14.378,23.188
0:01:38,-53.788,-34.822,-24.388,14.088,23.069
0:01:39,-54.079,-34.928,-24.398,13.998,23.013
0:01:40,-54.192,-34.952,-24.392,13.893,23.022
0:01:41,-54.131,-35.133,-24.529,13.654,22.923
0:01:42,-54.155,-35.306,-24.769,13.623,22.921
0:01:43,-54.378,-35.278,-24.47,13.517,22.898
0:01:44,-54.526,-35.357,-24.182,13.392,22.808
0:01:45,-54.391,-35.419,-24.175,13.34,22.769
0:01:46,-54.394,-35.582,-24.587,13.081,22.704
0:01:47,-54.533,-35.715,-24.776,13.07,22.721
0:01:48,-54.699,-35.89,-25.275,12.889,22.721
0:01:49,-54.773,-35.965,-25.27,12.77,22.638
0:01:50,-54.858,-36.071,-25.301,12.668,22.525
0:01:51,-54.86,-36.152,-25.552,12.558,22.54
0:01:52,-54.942,-36.206,-25.491,12.454,22.442
0:01:53,-55.031,-36.425,-26.132,12.153,22.238
0:01:54,-55.5,-36.522,-26.392,11.959,22.146
0:01:55,-55.45,-36.532,-26.25,11.946,22.138
0:01:56,-55.408,-36.707,-26.477,11.747,21.993
0:01:57,-55.412,-36.667,-26.152,11.691,21.902
0:01:58,-55.455,-36.781,-26.339,11.587,21.891
0:01:59,-55.539,-36.952,-26.809,11.221,21.738
0:02:00,-55.51,-36.965,-26.799,11.048,21.677
0:02:01,-55.661,-37.111,-27.14,10.738,21.506
0:02:02,-55.685,-37.25,-27.458,10.394,21.396
0:02:03,-55.615,-37.278,-27.347,10.356,21.416
0:02:04,-55.7,-37.359,-27.476,10.068,21.32
0:02:05,-55.784,-37.477,-27.744,9.78,21.228
0:02:06,-55.831,-37.556,-27.88,9.646,21.151
0:02:07,-56.201,-37.588,-27.772,9.5,21.066
0:02:08,-56.098,-37.506,-27.194,9.575,21.139
0:02:09,-56.222,-37.685,-27.474,9.338,20.981
0:02:10,-56.191,-37.773,-27.543,9.299,20.896
0:02:11,-56.105,-37.85,-27.569,9.178,20.854
0:02:12,-56.16,-37.998,-27.908,9.008,20.771
0:02:13,-56.219,-38.059,-28.029,8.916,20.725
0:02:14,-56.271,-38.091,-27.997,8.763,20.578
0:02:15,-56.619,-38.179,-28.232,8.456,20.406
0:02:16,-56.455,-38.248,-28.311,8.356,20.314
0:02:17,-56.373,-38.27,-28.061,8.339,20.296
0:02:18,-56.232,-38.344,-28.153,8.268,20.196
0:02:19,-56.535,-38.377,-28.221,8.044,20.112
0:02:20,-56.75,-38.56,-28.575,7.86,19.995
0:02:21,-56.771,-38.61,-28.619,7.783,19.912
0:02:22,-56.643,-38.636,-28.493,7.704,19.858
0:02:23,-56.637,-38.705,-28.698,7.571,19.761
0:02:24,-56.738,-38.799,-28.84,7.46,19.718
0:02:25,-56.803,-38.932,-29.26,7.19,19.585
0:02:26,-56.885,-38.954,-29.161,7.131,19.516
0:02:27,-57.092,-38.984,-29.089,6.983,19.424
0:02:28,-56.917,-38.942,-28.842,7.03,19.443
0:02:29,-56.911,-39.171,-29.327,6.821,19.376
0:02:30,-56.865,-39.217,-29.42,6.803,19.391
0:02:31,-56.917,-39.209,-29.386,6.57,19.261
0:02:32,-57.433,-39.29,-29.424,6.438,19.105
0:02:33,-57.521,-39.374,-29.574,6.228,19.015
0:02:34,-57.625,-39.469,-29.714,6.363,19.116
0:02:35,-57.176,-39.537,-29.813,6.112,18.961
0:02:36,-57.101,-39.623,-30.024,6.003,18.919
0:02:37,-57.267,-39.595,-29.915,5.909,18.814
0:02:38,-57.682,-39.782,-30.391,5.588,18.649
0:02:39,-57.842,-39.844,-30.538,5.443,18.536
0:02:40,-57.534,-39.822,-30.341,5.567,18.625
0:02:41,-57.448,-39.975,-30.779,5.34,18.564
0:02:42,-57.513,-39.993,-30.711,5.271,18.562
0:02:43,-57.583,-39.923,-30.283,5.336,18.532
0:02:44,-57.48,-40.024,-30.43,5.096,18.437
0:02:45,-57.593,-40.195,-30.783,4.903,18.368
0:02:46,-57.701,-40.096,-30.187,5.073,18.424
0:02:47,-57.594,-40.308,-30.864,4.681,18.303
0:02:48,-57.691,-40.29,-30.756,4.67,18.275
0:02:49,-57.705,-40.286,-30.631,4.587,18.26
0:02:50,-57.691,-40.397,-30.954,4.354,18.18
0:02:51,-57.788,-40.459,-31.129,4.17,18.108
0:02:52,-58.046,-40.43,-30.838,4.167,18.084
0:02:53,-58.257,-40.527,-31.055,3.892,17.931
0:02:54,-58.002,-40.648,-31.442,3.739,17.907
0:02:55,-58.076,-40.722,-31.611,3.647,17.857
0:02:56,-58.021,-40.776,-31.7,3.641,17.803
0:02:57,-58.028,-40.854,-31.985,3.42,17.773
0:02:58,-58.095,-40.924,-32.246,3.262,17.645
0:02:59,-57.994,-40.957,-32.389,3.241,17.641
0:03:00,-58.019,-41.023,-32.471,3.07,17.561
0:03:01,-58.154,-40.988,-31.971,3.25,17.619
0:03:02,-58.15,-40.945,-31.533,3.256,17.63
0:03:03,-58.449,-41.085,-31.981,2.939,17.576
0:03:04,-58.79,-41.06,-31.734,2.99,17.479
0:03:05,-58.541,-41.173,-32.023,2.809,17.411
0:03:06,-58.533,-41.167,-31.848,2.879,17.427
0:03:07,-58.369,-41.253,-32.152,2.774,17.407
0:03:08,-58.6,-41.282,-32.079,2.687,17.253
0:03:09,-58.339,-41.344,-32.242,2.669,17.23
0:03:10,-58.51,-41.346,-32.383,2.402,17.121
0:03:11,-58.577,-41.391,-32.3,2.363,17.119
0:03:12,-58.424,-41.443,-32.246,2.556,17.126
0:03:13,-58.55,-41.506,-32.391,2.378,17.023
0:03:14,-58.463,-41.591,-32.64,2.132,16.969
0:03:15,-58.558,-41.595,-32.591,2.128,16.985
0:03:16,-58.531,-41.657,-32.686,2.1,16.855
0:03:17,-58.543,-41.669,-32.557,2.048,16.874
0:03:18,-58.406,-41.689,-32.776,1.855,16.789
0:03:19,-58.84,-41.761,-32.854,1.642,16.744
0:03:20,-59.019,-41.7,-32.479,1.689,16.647
0:03:21,-58.81,-41.813,-32.832,1.269,16.536
0:03:22,-58.707,-41.811,-32.557,1.622,16.623
0:03:23,-58.697,-41.844,-32.549,1.4,16.596
0:03:24,-58.663,-41.837,-32.37,1.491,16.555
0:03:25,-58.739,-41.93,-32.695,1.128,16.493
0:03:26,-58.913,-42.016,-32.906,1.089,16.375
0:03:27,-58.73,-42.063,-33.129,1.07,16.354
0:03:28,-58.722,-42.057,-33.147,0.948,16.382
0:03:29,-58.947,-42.094,-33.012,0.943,16.276
0:03:30,-58.797,-42.162,-33.213,0.849,16.194
0:03:31,-58.881,-42.195,-33.293,0.904,16.34
0:03:32,-58.959,-42.251,-33.358,0.808,16.195
0:03:33,-58.932,-42.273,-33.43,0.609,16.102
0:03:34,-58.942,-42.306,-33.508,0.596,16.212
0:03:35,-58.81,-42.289,-33.281,0.577,16.002
0:03:36,-58.852,-42.281,-33.149,0.594,16.002
0:03:37,-59.022,-42.407,-33.54,0.311,15.898
0:03:38,-59.089,-42.39,-33.275,0.407,15.894
0:03:39,-58.889,-42.499,-33.618,0.403,15.786
0:03:40,-59.15,-42.45,-33.409,0.279,15.851
0:03:41,-59.335,-42.526,-33.512,0.328,15.783
0:03:42,-59.003,-42.573,-33.582,0.399,15.783
0:03:43,-59.188,-42.56,-33.465,0.488,15.701
0:03:44,-59.676,-42.474,-32.855,0.208,15.688
0:03:45,-59.558,-42.519,-32.778,0.403,15.59
0:03:46,-59.301,-42.614,-33.168,0.069,15.508
0:03:47,-59.337,-42.725,-33.694,0.057,15.361
0:03:48,-59.436,-42.7,-33.469,-0.025,15.549
0:03:49,-59.528,-42.667,-33.051,0.154,15.495
0:03:50,-59.204,-42.696,-32.987,-0.042,15.527
0:03:51,-59.12,-42.77,-33.256,-0.135,15.393
0:03:52,-59.21,-42.809,-33.348,-0.091,15.399
0:03:53,-59.244,-42.862,-33.587,-0.227,15.299
0:03:54,-59.204,-42.893,-33.653,-0.188,15.267
0:03:55,-59.599,-42.913,-33.571,-0.32,15.197
0:03:56,-59.424,-43.002,-33.878,-0.421,15.195
0:03:57,-59.75,-42.999,-33.841,-0.442,15.149
0:03:58,-59.7,-42.895,-33.317,-0.485,15.24
0:03:59,-59.693,-43.018,-33.681,-0.584,15.078
0:04:00,-59.695,-43.082,-33.853,-0.666,14.967
0:04:01,-59.565,-43.137,-34.022,-0.679,14.95
0:04:02,-59.362,-43.166,-34.122,-0.762,14.93
0:04:03,-59.741,-43.114,-33.736,-0.772,14.908
0:04:04,-59.512,-43.036,-33.292,-0.722,14.986
0:04:05,-59.549,-43.071,-33.26,-0.821,14.813
0:04:06,-59.732,-43.159,-33.443,-1.011,14.76
0:04:07,-59.659,-43.173,-33.356,-0.897,14.75
0:04:08,-59.469,-43.295,-33.933,-0.937,14.7
0:04:09,-59.766,-43.266,-33.659,-0.954,14.66
0:04:10,-59.622,-43.224,-33.414,-0.917,14.647
0:04:11,-59.713,-43.319,-33.822,-1.064,14.515
0:04:12,-59.42,-43.323,-33.912,-1.105,14.359
0:04:13,-59.702,-43.245,-33.43,-1.046,14.37
0:04:14,-59.866,-43.298,-33.416,-1.038,14.387
0:04:15,-59.727,-43.425,-33.747,-1.059,14.389
0:04:16,-59.668,-43.514,-34.227,-1.143,14.32
0:04:17,-59.744,-43.479,-34.064,-1.129,14.315
0:04:18,-59.605,-43.557,-34.582,-1.295,14.237
0:04:19,-59.84,-43.585,-34.467,-1.23,14.18
0:04:20,-59.787,-43.546,-34.3,-1.279,14.258
0:04:21,-59.512,-43.618,-34.646,-1.317,14.278
0:04:22,-59.812,-43.655,-34.666,-1.399,14.156
0:04:23,-59.81,-43.708,-34.856,-1.478,14.05
0:04:24,-59.726,-43.754,-34.995,-1.526,13.937
0:04:25,-59.894,-43.702,-34.569,-1.469,14.004
0:04:26,-59.847,-43.667,-34.191,-1.495,13.985
0:04:27,-59.814,-43.708,-34.243,-1.484,13.952
0:04:28,-59.83,-43.747,-34.38,-1.575,13.846
0:04:29,-60.135,-43.601,-33.665,-1.618,13.8
0:04:30,-60.055,-43.662,-33.745,-1.684,13.756
0:04:31,-59.76,-43.73,-34.092,-1.76,11.181
0:04:32,-60.042,-43.76,-34.064,-1.23,9.703
0:04:33,-60.465,-43.863,-34.254,-1.346,9.928
0:04:34,-60.535,-44.003,-34.722,-1.48,9.93
0:04:35,-60.357,-44.05,-34.78,-1.431,10.646
0:04:36,-59.993,-44.13,-35.202,-1.489,11.07
0:04:37,-60.042,-44.272,-35.641,-1.581,11.146
0:04:38,-60.097,-44.36,-35.712,-1.613,13.84
0:04:39,-60.252,-44.331,-35.358,-1.546,15.028
0:04:40,-60.04,-44.387,-35.368,-1.563,15.175
0:04:41,-60.072,-44.428,-35.343,-1.555,18.499
0:04:42,-60.009,-44.491,-35.674,-1.637,19.02
0:04:43,-60.507,-44.466,-35.367,-1.566,19.181
0:04:44,-60.078,-44.452,-35.309,-1.45,19.014
0:04:45,-60.104,-44.359,-35.064,-1.446,18.934
0:04:46,-60.5,-44.299,-34.66,-1.372,18.964
0:04:47,-60.028,-44.338,-35.083,-1.383,18.457
0:04:48,-59.974,-44.284,-35.235,-1.408,18.359
0:04:49,-60.222,-44.183,-34.784,-1.385,18.45
0:04:50,-60.092,-44.154,-34.713,-1.322,18.321
0:04:51,-60.063,-44.115,-34.645,-1.354,17.921
0:04:52,-60.215,-44.061,-34.478,-1.308,17.743
0:04:53,-59.918,-44.044,-34.769,-1.371,17.645
0:04:54,-59.787,-44.053,-35.054,-1.448,17.394
0:04:55,-60.403,-43.976,-34.556,-1.403,17.262
0:04:56,-60.283,-43.871,-34.128,-1.357,16.54
0:04:57,-59.829,-43.949,-34.503,-1.368,16.242
0:04:58,-59.999,-43.994,-34.676,-1.435,15.213
0:04:59,-59.939,-44.033,-34.908,-1.442,12.41
0:05:00,-59.833,-44.085,-35.338,-1.539,12.3
0:05:01,-60.036,-44.125,-35.386,-1.622,11.046
0:05:02,-59.906,-44.253,-35.874,-1.7,9.953
0:05:03,-60.222,-44.261,-35.876,-1.774,9.858
0:05:04,-60.373,-44.275,-35.707,-1.804,9.421
0:05:05,-60.468,-44.398,-35.763,-1.861,9.288
0:05:06,-60.143,-44.553,-36.481,-1.956,9.344
0:05:07,-60.478,-44.657,-36.477,-1.956,10.958
0:05:08,-60.409,-44.777,-36.756,-2.012,10.674
0:05:09,-60.302,-44.861,-37.099,-2.069,10.444
0:05:10,-60.571,-44.891,-36.989,-2.17,11.589
0:05:11,-61.103,-44.891,-36.519,-2.164,11.94
0:05:12,-60.774,-44.984,-36.878,-2.232,11.89
0:05:13,-60.977,-44.973,-36.518,-2.228,13.575
0:05:14,-60.713,-45.02,-36.528,-2.251,14.387
0:05:15,-60.786,-45.024,-36.259,-2.251,14.339
0:05:16,-60.745,-44.976,-35.861,-2.146,16.779
0:05:17,-60.467,-45.044,-36.158,-2.244,17.482
0:05:18,-60.911,-44.999,-35.881,-2.227,17.406
0:05:19,-60.504,-45.029,-36.171,-2.259,18.576
0:05:20,-61.073,-44.834,-35.101,-2.132,18.402
0:05:21,-60.802,-44.722,-34.635,-2.071,18.309
0:05:22,-60.772,-44.64,-34.235,-2.019,18.097
0:05:23,-60.533,-44.705,-34.683,-2.072,17.832
0:05:24,-60.654,-44.763,-35.185,-2.123,17.901
0:05:25,-60.635,-44.641,-34.983,-2.02,17.909
0:05:26,-60.606,-44.573,-34.895,-2.013,17.439
0:05:27,-60.589,-44.528,-34.943,-2.02,16.969
0:05:28,-60.346,-44.499,-34.945,-2.001,17.292
0:05:29,-60.246,-44.455,-35.019,-2.008,16.978
0:05:30,-60.051,-44.478,-35.469,-2.1,16.65
0:05:31,-60.384,-44.434,-35.262,-2.071,15.502
0:05:32,-60.339,-44.416,-35.269,-2.084,14.864
0:05:33,-60.306,-44.407,-35.255,-2.122,13.592
0:05:34,-60.646,-44.388,-34.944,-2.108,12.501
0:05:35,-60.676,-44.462,-35.148,-2.196,12.442
0:05:36,-60.47,-44.563,-35.463,-2.251,11.225
0:05:37,-60.903,-44.674,-35.753,-2.326,10.601
0:05:38,-60.717,-44.808,-36.266,-2.351,10.93
0:05:39,-60.4,-44.908,-36.744,-2.417,9.939
0:05:40,-60.526,-44.988,-37.17,-2.569,9.941
0:05:41,-60.892,-45.013,-36.776,-2.493,11.261
0:05:42,-60.707,-45.105,-36.981,-2.497,12.757
0:05:43,-60.759,-45.169,-37.103,-2.595,12.261
0:05:44,-60.928,-45.214,-37.053,-2.61,12.555
0:05:45,-60.919,-45.27,-37.085,-2.671,14.694
0:05:46,-60.676,-45.331,-37.436,-2.768,14.289
0:05:47,-61.135,-45.333,-37.036,-2.726,14.586
0:05:48,-61.161,-45.347,-36.996,-2.747,16.626
0:05:49,-60.916,-45.372,-36.978,-2.727,16.558
0:05:50,-60.992,-45.384,-36.825,-2.737,16.638
0:05:51,-61.126,-45.355,-36.601,-2.727,18.734
0:05:52,-61.177,-45.295,-36.176,-2.662,18.961
0:05:53,-60.865,-45.307,-36.107,-2.628,19.091
0:05:54,-60.917,-45.309,-35.942,-2.601,18.976
0:05:55,-60.893,-45.269,-35.721,-2.523,18.731
0:05:56,-61.005,-45.191,-35.43,-2.475,18.46
0:05:57,-60.721,-45.209,-35.568,-2.441,18.182
0:05:58,-60.671,-45.158,-35.497,-2.414,17.92
0:05:59,-60.732,-45.098,-35.365,-2.378,17.991
0:06:00,-60.569,-45.11,-35.628,-2.383,18.602
0:06:01,-60.818,-45.042,-35.399,-2.366,18.177
0:06:02,-60.723,-44.982,-35.411,-2.377,18.476
0:06:03,-60.703,-45.019,-35.78,-2.451,18.948
0:06:04,-60.69,-45.031,-35.914,-2.419,18.732
0:06:05,-60.926,-44.986,-35.722,-2.354,19.139
0:06:06,-61.11,-44.982,-35.482,-2.287,18.655
0:06:07,-60.906,-45.039,-35.743,-2.344,18.673
0:06:08,-61.081,-45.057,-35.663,-2.306,15.387
0:06:09,-61.053,-45.071,-35.506,-2.26,14.995
0:06:10,-61.167,-45.119,-35.522,-2.328,15.469
0:06:11,-61.055,-45.24,-36.05,-2.452,14.187
0:06:12,-61.606,-45.412,-36.172,-2.438,14.769
0:06:13,-61.988,-45.744,-36.459,-2.505,14.533
0:06:14,-62.598,-46.293,-36.975,-2.613,12.438
0:06:15,-63.152,-46.774,-37.629,-2.73,13.098
0:06:16,-63.823,-47.212,-37.978,-2.72,13.272
0:06:17,-64.856,-47.667,-37.713,-2.631,17.71
0:06:18,-65.226,-48.05,-37.488,-2.551,18.616
0:06:19,-65.666,-48.519,-37.821,-2.579,18.291
0:06:20,-66.601,-49.264,-38.443,-2.659,17.788
0:06:21,-67.396,-49.601,-38.499,-2.596,17.543
0:06:22,-66.271,-48.818,-38.244,-2.487,17.436
0:06:23,-62.347,-46.513,-37.662,-2.518,17.096
0:06:24,-59.285,-44.776,-37.571,-2.542,16.893
0:06:25,-56.696,-43.1,-37.189,-2.529,16.795
0:06:26,-53.501,-40.896,-36.275,-2.471,16.648
0:06:27,-51.043,-39.301,-35.642,-2.469,16.589
0:06:28,-49.134,-37.789,-34.797,-2.566,16.379
0:06:29,-46.74,-35.774,-33.19,-2.484,16.281
0:06:30,-44.84,-34.364,-32.163,-2.51,16.144
0:06:31,-42.813,-33.047,-31.304,-2.449,16.116
0:06:32,-40.338,-31.476,-30.512,-2.447,15.962
0:06:33,-38.641,-30.311,-29.864,-2.483,15.788
0:06:34,-37.081,-29.233,-29.249,-2.494,15.69
0:06:35,-35.391,-27.764,-27.66,-2.338,15.662
0:06:36,-34.026,-26.761,-26.548,-2.308,15.629
0:06:37,-32.744,-25.885,-25.826,-2.254,15.579
0:06:38,-31.182,-24.772,-25.093,-2.26,15.434
0:06:39,-30.242,-23.906,-24.497,-2.205,15.336
0:06:40,-29.165,-23.092,-23.606,-2.073,15.404
0:06:41,-27.736,-22.039,-22.723,-1.955,15.265
0:06:42,-26.642,-21.288,-22.222,-1.911,15.288
0:06:43,-25.65,-20.529,-21.725,-1.867,15.186
0:06:44,-24.51,-19.51,-20.85,-1.763,15.065
0:06:45,-23.657,-18.744,-20.062,-1.637,15.125
0:06:46,-22.817,-18.053,-19.45,-1.572,15.093
0:06:47,-21.803,-17.228,-18.857,-1.528,14.964
0:06:48,-20.987,-16.624,-18.377,-1.488,14.91
0:06:49,-20.281,-16.037,-17.917,-1.425,14.925
0:06:50,-19.357,-15.29,-17.131,-1.313,14.925
0:06:51,-18.712,-14.778,-16.662,-1.282,14.847
0:06:52,-18.165,-14.276,-16.109,-1.219,14.835
0:06:53,-17.354,-13.639,-15.436,-1.168,14.742
0:06:54,-16.881,-13.19,-14.924,-1.091,14.725
0:06:55,-16.279,-12.719,-14.296,-1.034,14.705
0:06:56,-15.474,-12.177,-13.692,-0.943,14.731
0:06:57,-14.962,-11.823,-13.456,-0.946,14.637
0:06:58,-14.637,-11.422,-13.016,-0.868,14.613
0:06:59,-13.935,-10.958,-12.57,-0.798,14.531
0:07:00,-13.602,-10.591,-12.085,-0.722,14.537
0:07:01,-13.241,-10.246,-11.597,-0.68,14.552
0:07:02,-12.654,-9.852,-11.185,-0.594,14.569
0:07:03,-12.266,-9.574,-10.88,-0.531,14.59
0:07:04,-11.922,-9.304,-10.683,-0.514,14.476
0:07:05,-11.573,-8.943,-10.349,-0.489,14.388
0:07:06,-11.331,-8.68,-10.05,-0.435,14.375
0:07:07,-10.984,-8.422,-9.733,-0.382,14.375
0:07:08,-10.551,-8.1,-9.358,-0.302,14.427
0:07:09,-10.165,-7.885,-9.159,-0.275,14.401
0:07:10,-9.896,-7.653,-8.94,-0.24,14.381
0:07:11,-9.574,-7.389,-8.689,-0.17,14.365
0:07:12,-9.253,-7.17,-8.459,-0.153,14.38
0:07:13,-9.084,-6.968,-8.272,-0.099,14.391
0:07:14,-8.762,-6.691,-7.916,-0.027,14.419
0:07:15,-8.477,-6.497,-7.648,0.004,14.38
0:07:16,-8.237,-6.316,-7.496,0.01,14.315
0:07:17,-7.973,-6.103,-7.251,0.057,14.342
0:07:18,-7.701,-5.964,-7.138,0.049,14.277
0:07:19,-7.537,-5.783,-6.847,0.127,14.372
0:07:20,-7.284,-5.558,-6.552,0.147,14.346
0:07:21,-7.043,-5.378,-6.317,0.223,14.393
0:07:22,-6.902,-5.22,-6.132,0.264,14.391
0:07:23,-6.649,-5.005,-5.858,0.306,14.378
0:07:24,-6.457,-4.887,-5.757,0.313,14.33
0:07:25,-6.287,-4.784,-5.649,0.332,14.289
0:07:26,-6.04,-4.616,-5.397,0.396,14.347
0:07:27,-5.829,-4.49,-5.224,0.453,14.387
0:07:28,-5.671,-4.264,-5.017,0.489,14.396
0:07:29,-5.475,-4.097,-4.796,0.511,14.346
0:07:30,-5.361,-4.015,-4.699,0.532,14.342
0:07:31,-5.235,-3.901,-4.52,0.578,14.387
0:07:32,-4.991,-3.765,-4.279,0.628,14.456
0:07:33,-4.862,-3.676,-4.121,0.675,14.458
0:07:34,-4.725,-3.567,-3.997,0.67,14.431
0:07:35,-4.558,-3.493,-3.852,0.678,14.425
0:07:36,-4.432,-3.432,-3.725,0.695,14.459
0:07:37,-4.274,-3.352,-3.641,0.699,14.427
0:07:38,-4.074,-3.236,-3.464,0.731,14.478
0:07:39,-3.937,-3.162,-3.318,0.748,14.511
0:07:40,-3.88,-3.076,-3.152,0.784,14.591
0:07:41,-3.642,-2.949,-2.945,0.793,14.619
0:07:42,-3.53,-2.868,-2.773,0.827,14.683
0:07:43,-3.395,-2.771,-2.642,0.803,14.677
0:07:44,-3.203,-2.663,-2.539,0.786,14.583
0:07:45,-3.145,-2.579,-2.396,0.843,14.713
0:07:46,-2.98,-2.468,-2.2,0.86,14.738
0:07:47,-2.791,-2.345,-2.004,0.877,14.755
0:07:48,-2.7,-2.247,-1.89,0.893,14.751
0:07:49,-2.593,-2.163,-1.791,0.91,14.789
0:07:50,-2.46,-2.055,-1.669,0.925,14.822
0:07:51,-2.384,-1.958,-1.582,0.942,14.822
0:07:52,-2.29,-1.884,-1.484,0.966,14.867
0:07:53,-2.17,-1.775,-1.349,1.012,14.904
