"","Channel 1 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)","Channel 5 Last (C)","Channel 6 Last (C)"
"00:01:24","-48.279","-28.241","-15.154","12.542","22.822"
"00:01:25","-48.522","-28.423","-15.422","12.432","22.774"
"00:01:26","-48.588","-28.553","-15.380","12.456","22.768"
"00:01:27","-48.732","-28.766","-15.880","11.876","22.420"
"00:01:28","-48.940","-28.914","-16.317","11.653","22.382"
"00:01:29","-49.120","-29.128","-16.608","11.428","22.280"
"00:01:30","-49.194","-29.150","-16.437","11.563","22.350"
"00:01:31","-49.219","-29.380","-17.008","11.099","22.134"
"00:01:32","-49.532","-29.572","-17.448","10.721","22.055"
"00:01:33","-49.660","-29.651","-17.468","10.704","22.110"
"00:01:34","-49.633","-29.661","-17.237","10.886","22.160"
"00:01:35","-49.664","-29.870","-17.590","10.641","22.086"
"00:01:36","-49.915","-30.078","-18.005","10.288","21.918"
"00:01:37","-50.057","-30.205","-18.339","10.019","21.812"
"00:01:38","-50.335","-30.227","-18.334","9.946","21.692"
"00:01:39","-50.263","-30.384","-18.507","9.701","21.506"
"00:01:40","-50.320","-30.571","-18.984","9.468","21.546"
"00:01:41","-50.481","-30.778","-19.311","9.421","21.502"
"00:01:42","-50.508","-30.718","-18.944","9.689","21.557"
"00:01:43","-50.584","-30.899","-19.305","9.355","21.284"
"00:01:44","-50.671","-30.897","-19.016","9.794","21.510"
"00:01:45","-50.795","-31.124","-19.369","9.415","21.295"
"00:01:46","-50.896","-31.287","-19.943","8.767","21.124"
"00:01:47","-51.166","-31.404","-20.077","8.636","21.133"
"00:01:48","-51.048","-31.398","-19.837","8.799","21.044"
"00:01:49","-51.307","-31.360","-19.646","8.795","21.155"
"00:01:50","-51.067","-31.487","-19.911","8.481","20.969"
"00:01:51","-51.204","-31.643","-20.287","8.280","20.805"
"00:01:52","-51.514","-31.780","-20.548","8.119","20.843"
"00:01:53","-51.548","-31.857","-20.459","8.541","20.900"
"00:01:54","-51.554","-31.929","-20.418","8.625","20.893"
"00:01:55","-51.691","-32.084","-20.633","8.445","20.784"
"00:01:56","-51.929","-32.212","-21.120","7.715","20.427"
"00:01:57","-52.060","-32.251","-20.931","7.878","20.653"
"00:01:58","-51.626","-32.177","-20.554","8.124","20.622"
"00:01:59","-51.740","-32.548","-21.676","7.116","20.202"
"00:02:00","-52.350","-32.621","-21.865","6.808","20.101"
"00:02:01","-52.359","-32.635","-21.885","6.665","19.970"
"00:02:02","-52.523","-32.737","-21.856","6.573","19.871"
"00:02:03","-52.557","-32.814","-21.886","6.575","19.916"
"00:02:04","-52.355","-32.826","-21.828","6.682","19.921"
"00:02:05","-52.359","-32.993","-22.132","6.770","19.966"
"00:02:06","-52.469","-33.123","-22.505","6.499","19.871"
"00:02:07","-52.635","-33.342","-23.058","5.974","19.630"
"00:02:08","-52.837","-33.455","-23.437","5.651","19.488"
"00:02:09","-52.983","-33.553","-23.423","5.917","19.603"
"00:02:10","-52.964","-33.527","-23.112","6.135","19.588"
"00:02:11","-52.716","-33.628","-23.270","5.970","19.336"
"00:02:12","-53.042","-33.674","-23.368","5.692","19.280"
"00:02:13","-52.882","-33.588","-22.892","6.103","19.345"
"00:02:14","-52.826","-33.753","-23.359","5.690","19.255"
"00:02:15","-53.013","-33.972","-24.039","5.031","19.019"
"00:02:16","-53.276","-34.008","-23.970","5.123","19.130"
"00:02:17","-53.188","-34.091","-23.923","5.177","19.117"
"00:02:18","-53.316","-34.137","-24.051","4.865","18.919"
"00:02:19","-53.455","-34.209","-24.280","4.681","18.848"
"00:02:20","-53.470","-34.310","-24.424","4.655","18.779"
"00:02:21","-53.506","-34.370","-24.458","4.647","18.669"
"00:02:22","-53.698","-34.422","-24.554","4.340","18.441"
"00:02:23","-53.938","-34.521","-24.811","4.088","18.297"
"00:02:24","-54.079","-34.559","-24.769","4.114","18.260"
"00:02:25","-53.780","-34.571","-24.710","4.289","18.292"
"00:02:26","-53.698","-34.594","-24.760","4.202","18.254"
"00:02:27","-53.359","-34.720","-25.030","4.279","18.163"
"00:02:28","-53.930","-34.672","-24.935","4.103","18.143"
"00:02:29","-53.850","-34.622","-24.640","4.065","18.146"
"00:02:30","-53.810","-34.777","-24.983","3.678","18.014"
"00:02:31","-53.852","-34.879","-25.257","3.502","18.055"
"00:02:32","-53.886","-34.946","-25.460","3.413","18.011"
"00:02:33","-53.962","-35.014","-25.645","3.325","17.958"
"00:02:34","-54.105","-35.100","-25.896","2.914","17.689"
"00:02:35","-54.231","-35.167","-25.917","2.890","17.652"
"00:02:36","-54.223","-35.259","-26.087","2.713","17.464"
"00:02:37","-54.263","-35.171","-25.789","3.013","17.523"
"00:02:38","-54.223","-35.317","-25.809","3.246","17.587"
"00:02:39","-54.341","-35.452","-26.103","2.893","17.304"
"00:02:40","-54.482","-35.416","-26.032","2.726","17.224"
"00:02:41","-54.413","-35.323","-25.488","3.073","17.365"
"00:02:42","-54.291","-35.500","-25.823","2.766","17.234"
"00:02:43","-54.207","-35.537","-26.087","2.649","17.345"
"00:02:44","-54.348","-35.767","-26.722","2.118","17.157"
"00:02:45","-55.011","-35.697","-26.336","2.439","17.330"
"00:02:46","-54.859","-35.771","-26.381","2.315","17.107"
"00:02:47","-54.710","-35.850","-26.570","2.112","16.984"
"00:02:48","-54.632","-35.914","-26.608","2.292","16.977"
"00:02:49","-54.937","-35.958","-26.578","2.208","16.789"
"00:02:50","-55.011","-35.830","-26.097","2.382","16.771"
"00:02:51","-54.674","-35.942","-26.210","2.518","16.706"
"00:02:52","-54.643","-36.063","-26.529","2.157","16.601"
"00:02:53","-54.678","-36.145","-26.764","2.144","16.720"
"00:02:54","-54.919","-36.212","-26.872","2.048","16.657"
"00:02:55","-54.845","-36.260","-27.032","2.035","16.752"
"00:02:56","-55.178","-36.232","-26.788","2.035","16.911"
"00:02:57","-55.024","-36.003","-25.852","2.491","17.080"
"00:02:58","-54.738","-36.148","-26.045","2.372","16.952"
"00:02:59","-54.805","-36.506","-27.200","1.588","16.800"
"00:03:00","-54.826","-36.690","-27.752","1.181","16.426"
"00:03:01","-55.233","-36.626","-27.608","1.366","16.354"
"00:03:02","-55.317","-36.660","-27.537","1.387","16.211"
"00:03:03","-55.412","-36.743","-27.646","1.394","16.318"
"00:03:04","-55.079","-36.807","-27.705","1.398","16.192"
"00:03:05","-55.254","-36.867","-27.947","1.233","15.776"
"00:03:06","-55.197","-36.983","-28.465","1.244","15.936"
"00:03:07","-55.391","-36.899","-27.945","1.321","16.192"
"00:03:08","-55.380","-36.933","-27.821","1.263","16.049"
"00:03:09","-55.130","-36.967","-28.040","1.267","15.791"
"00:03:10","-55.226","-36.996","-28.213","1.276","15.707"
"00:03:11","-55.258","-37.012","-27.996","1.323","15.893"
"00:03:12","-55.285","-36.991","-27.697","1.361","16.244"
"00:03:13","-55.395","-37.118","-27.957","1.323","16.030"
"00:03:14","-55.635","-37.080","-27.900","1.308","15.874"
"00:03:15","-55.803","-37.144","-27.910","1.286","15.649"
"00:03:16","-55.706","-37.170","-27.866","1.303","15.694"
"00:03:17","-55.483","-37.421","-28.676","1.194","15.265"
"00:03:18","-55.656","-37.457","-28.851","1.203","15.248"
"00:03:19","-55.765","-37.479","-28.885","1.179","15.304"
"00:03:20","-56.133","-37.439","-28.621","1.124","15.103"
"00:03:21","-56.300","-37.397","-28.398","1.102","15.066"
"00:03:22","-56.060","-37.449","-28.406","1.093","15.222"
"00:03:23","-55.837","-37.646","-28.721","1.077","15.397"
"00:03:24","-55.954","-37.791","-29.159","1.016","15.081"
"00:03:25","-56.184","-37.768","-29.145","0.995","15.014"
"00:03:26","-56.441","-37.666","-28.725","1.021","15.012"
"00:03:27","-56.131","-37.746","-28.918","0.907","14.799"
"00:03:28","-56.264","-37.821","-29.094","0.873","14.723"
"00:03:29","-56.039","-37.784","-28.883","0.911","14.769"
"00:03:30","-55.950","-37.799","-28.812","0.873","14.832"
"00:03:31","-55.963","-37.895","-29.104","0.607","14.685"
"00:03:32","-56.405","-37.850","-28.814","0.139","14.526"
"00:03:33","-56.501","-37.891","-28.855","-0.484","14.424"
"00:03:34","-56.242","-38.029","-29.245","-0.914","14.284"
"00:03:35","-56.446","-38.103","-29.444","-1.126","14.208"
"00:03:36","-56.665","-38.160","-29.466","-1.126","14.104"
"00:03:37","-56.825","-38.007","-28.993","-1.001","14.238"
"00:03:38","-56.514","-38.061","-28.812","-0.613","14.606"
"00:03:39","-56.051","-38.112","-28.891","-0.503","14.520"
"00:03:40","-56.156","-38.202","-29.149","-0.570","14.628"
"00:03:41","-56.493","-38.262","-29.421","-1.033","14.318"
"00:03:42","-56.261","-38.288","-29.529","-1.115","14.279"
"00:03:43","-56.306","-38.371","-29.689","-1.149","14.178"
"00:03:44","-56.520","-38.369","-29.701","-1.265","14.059"
"00:03:45","-56.649","-38.417","-29.786","-1.628","13.595"
"00:03:46","-56.674","-38.451","-29.983","-1.973","13.571"
"00:03:47","-56.601","-38.510","-29.926","-1.501","14.035"
"00:03:48","-56.594","-38.630","-29.991","-1.184","14.201"
"00:03:49","-56.647","-38.690","-30.205","-1.461","13.916"
"00:03:50","-56.939","-38.676","-30.133","-1.516","13.916"
"00:03:51","-56.758","-38.746","-30.264","-1.667","13.725"
"00:03:52","-57.009","-38.708","-30.159","-1.712","13.647"
"00:03:53","-56.996","-38.762","-30.362","-1.917","13.593"
"00:03:54","-56.480","-38.762","-30.255","-1.393","14.119"
"00:03:55","-55.662","-38.160","-27.665","0.220","15.729"
"00:03:56","-55.468","-37.684","-24.797","1.246","15.861"
"00:03:57","-55.887","-37.911","-25.611","0.982","14.579"
"00:03:58","-56.251","-38.218","-26.561","1.018","14.894"
"00:03:59","-56.853","-38.365","-27.070","0.768","14.460"
"00:04:00","-56.893","-38.385","-27.456","0.036","13.858"
"00:04:01","-57.005","-38.554","-27.935","-0.612","14.016"
"00:04:02","-56.146","-38.604","-28.276","-0.621","14.540"
"00:04:03","-55.946","-38.678","-28.434","-0.192","14.936"
"00:04:04","-57.015","-38.501","-27.531","0.325","14.843"
"00:04:05","-57.306","-38.744","-28.369","-1.041","13.888"
"00:04:06","-57.285","-38.831","-28.674","-1.188","13.914"
"00:04:07","-57.344","-38.849","-29.005","-1.756","13.526"
"00:04:08","-57.461","-38.863","-28.855","-1.380","13.953"
"00:04:09","-57.083","-38.694","-27.858","0.040","15.137"
"00:04:10","-54.064","-37.873","-24.864","1.222","16.332"
"00:04:11","-55.757","-38.309","-25.574","1.023","15.246"
"00:04:12","-56.013","-38.514","-26.321","1.008","15.211"
"00:04:13","-55.719","-38.532","-26.650","0.749","14.356"
"00:04:14","-54.399","-38.889","-28.446","-1.260","13.502"
"00:04:15","-56.224","-39.116","-29.309","-1.906","13.364"
"00:04:16","-57.118","-38.901","-28.901","-1.646","13.634"
"00:04:17","-56.468","-38.682","-27.705","-0.244","14.635"
"00:04:18","-56.308","-38.602","-27.026","0.096","14.765"
"00:04:19","-56.157","-38.590","-26.879","-0.141","14.626"
"00:04:20","-56.104","-38.634","-26.585","0.364","15.189"
"00:04:21","-55.239","-38.088","-24.188","1.136","16.062"
"00:04:22","-55.883","-38.217","-24.509","0.959","15.256"
"00:04:23","-56.906","-38.707","-26.041","0.418","14.304"
"00:04:24","-56.569","-38.968","-27.307","-0.892","13.940"
"00:04:25","-55.448","-39.287","-28.943","-2.313","13.403"
"00:04:26","-56.826","-39.132","-28.751","-1.931","13.351"
"00:04:27","-57.159","-39.172","-29.009","-2.511","12.706"
"00:04:28","-57.384","-39.261","-29.280","-2.699","12.805"
"00:04:29","-57.700","-39.384","-29.583","-2.718","12.899"
"00:04:30","-57.513","-39.522","-30.112","-3.093","12.821"
"00:04:31","-57.254","-39.581","-30.572","-3.612","12.332"
"00:04:32","-57.127","-39.673","-31.168","-4.089","12.208"
"00:04:33","-56.995","-39.763","-31.614","-4.290","12.078"
"00:04:34","-57.483","-39.757","-31.556","-4.188","12.082"
"00:04:35","-57.302","-39.731","-31.319","-3.684","12.291"
"00:04:36","-57.222","-39.667","-31.000","-3.416","12.360"
"00:04:37","-57.048","-39.635","-30.787","-3.298","12.325"
"00:04:38","-57.187","-39.685","-30.789","-3.401","12.317"
"00:04:39","-57.614","-39.804","-31.116","-3.884","11.921"
"00:04:40","-57.722","-39.840","-31.219","-3.945","12.014"
"00:04:41","-57.463","-39.754","-30.741","-3.240","12.265"
"00:04:42","-57.181","-39.804","-30.932","-3.439","12.181"
"00:04:43","-57.334","-39.844","-31.105","-3.821","11.908"
"00:04:44","-57.509","-39.834","-30.970","-3.675","12.014"
"00:04:45","-57.859","-39.901","-31.000","-3.710","12.348"
"00:04:46","-57.509","-39.893","-31.065","-3.590","12.339"
"00:04:47","-57.236","-39.744","-30.499","-2.643","13.061"
"00:04:48","-56.954","-39.757","-30.487","-2.627","12.980"
"00:04:49","-57.140","-39.837","-30.653","-2.779","12.963"
"00:04:50","-57.257","-39.988","-31.099","-3.052","12.794"
"00:04:51","-57.123","-39.998","-31.150","-2.942","12.805"
"00:04:52","-57.392","-39.980","-30.991","-2.950","12.353"
"00:04:53","-57.331","-39.841","-30.411","-2.674","12.242"
"00:04:54","-57.405","-39.773","-30.222","-2.737","11.898"
"00:04:55","-57.026","-39.866","-30.439","-2.577","12.370"
"00:04:56","-57.184","-39.942","-30.740","-3.195","11.641"
"00:04:57","-57.405","-39.894","-30.632","-3.258","11.467"
"00:04:58","-57.201","-39.994","-30.935","-3.416","11.143"
"00:04:59","-57.203","-39.936","-30.732","-3.169","11.158"
"00:05:00","-57.359","-39.946","-30.684","-3.137","11.307"
"00:05:01","-57.385","-39.987","-30.791","-3.196","11.464"
"00:05:02","-57.528","-40.106","-31.072","-3.209","13.161"
"00:05:03","-57.566","-40.127","-31.299","-3.274","13.369"
"00:05:04","-57.909","-40.079","-31.187","-3.058","13.175"
"00:05:05","-57.739","-39.949","-30.878","-2.736","12.831"
"00:05:06","-57.225","-40.028","-31.075","-2.898","12.692"
"00:05:07","-57.407","-40.043","-31.037","-2.739","12.786"
"00:05:08","-57.676","-39.959","-30.726","-2.803","12.502"
"00:05:09","-57.482","-39.959","-30.701","-2.967","12.105"
"00:05:10","-57.392","-40.017","-30.828","-2.961","12.201"
"00:05:11","-57.323","-40.047","-30.909","-2.809","12.331"
"00:05:12","-57.613","-39.984","-30.718","-2.925","12.026"
"00:05:13","-57.201","-40.004","-30.855","-2.971","11.991"
"00:05:14","-57.151","-39.902","-30.471","-2.640","12.188"
"00:05:15","-56.944","-39.876","-30.276","-2.382","12.063"
"00:05:16","-56.900","-39.980","-30.758","-2.935","11.736"
"00:05:17","-57.203","-39.932","-30.694","-3.169","11.548"
"00:05:18","-57.021","-40.042","-31.064","-3.470","11.249"
"00:05:19","-57.587","-39.989","-30.781","-3.262","11.217"
"00:05:20","-57.334","-39.929","-30.588","-3.223","11.074"
"00:05:21","-57.155","-39.941","-30.578","-3.219","11.107"
"00:05:22","-57.187","-39.997","-30.777","-3.301","11.022"
"00:05:23","-57.223","-40.047","-30.997","-3.438","10.938"
"00:05:24","-57.400","-40.006","-30.812","-3.314","10.969"
"00:05:25","-57.584","-40.047","-30.993","-3.714","10.477"
"00:05:26","-57.517","-40.070","-31.101","-3.853","10.436"
"00:05:27","-57.397","-40.134","-31.375","-4.075","10.103"
"00:05:28","-57.580","-40.044","-31.090","-3.967","10.181"
"00:05:29","-57.157","-40.116","-31.251","-3.884","10.363"
"00:05:30","-57.439","-40.036","-30.941","-3.407","11.221"
"00:05:31","-57.637","-40.227","-31.458","-3.673","15.019"
"00:05:32","-57.911","-40.322","-31.863","-3.890","15.190"
"00:05:33","-57.966","-40.370","-32.071","-4.011","15.212"
"00:05:34","-58.092","-40.386","-32.071","-3.793","14.847"
"00:05:35","-57.871","-40.413","-32.195","-3.964","13.928"
"00:05:36","-57.714","-40.386","-32.063","-3.719","13.926"
"00:05:37","-57.602","-40.409","-32.091","-3.590","13.628"
"00:05:38","-57.584","-40.389","-32.011","-3.666","13.124"
"00:05:39","-57.828","-40.366","-32.007","-3.925","12.888"
"00:05:40","-57.428","-40.383","-32.234","-4.032","12.862"
"00:05:41","-57.475","-40.313","-32.247","-4.231","12.620"
"00:05:42","-57.193","-40.252","-32.285","-4.332","12.613"
"00:05:43","-57.292","-40.202","-32.094","-4.085","12.596"
"00:05:44","-56.983","-40.227","-32.223","-3.827","12.613"
"00:05:45","-57.160","-40.207","-32.285","-3.998","12.642"
"00:05:46","-57.307","-40.172","-32.496","-0.497","12.512"
"00:05:47","-56.971","-40.090","-32.344","-0.170","12.785"
"00:05:48","-57.206","-40.038","-32.225","-0.220","12.939"
"00:05:49","-57.259","-40.045","-32.392","-0.294","13.634"
"00:05:50","-57.127","-39.919","-31.894","-0.070","14.264"
"00:05:51","-56.601","-39.889","-31.856","-0.152","14.317"
"00:05:52","-57.129","-39.795","-31.447","-0.084","14.456"
"00:05:53","-57.458","-39.802","-31.295","-0.152","14.285"
"00:05:54","-57.574","-39.902","-31.560","-0.187","14.424"
"00:05:55","-57.481","-39.924","-31.580","-0.174","14.833"
"00:05:56","-57.383","-39.997","-31.771","-0.212","14.939"
"00:05:57","-57.663","-40.069","-31.930","-0.271","15.015"
"00:05:58","-57.964","-40.079","-31.828","-0.264","14.740"
"00:05:59","-58.215","-40.105","-31.639","-0.188","16.155"
"00:06:00","-58.333","-40.012","-31.003","-0.062","15.572"
"00:06:01","-58.047","-40.169","-31.340","-0.140","17.162"
"00:06:02","-58.297","-40.274","-31.531","-0.175","16.799"
"00:06:03","-58.594","-40.329","-31.658","-0.131","17.180"
"00:06:04","-58.613","-40.377","-31.684","-0.179","16.901"
"00:06:05","-58.664","-40.478","-31.996","-0.164","16.004"
"00:06:06","-58.713","-40.528","-32.201","-0.284","13.705"
"00:06:07","-59.027","-40.540","-32.014","-0.214","13.436"
"00:06:08","-59.048","-40.520","-31.764","-0.172","13.686"
"00:06:09","-58.920","-40.541","-31.732","-0.125","13.545"
"00:06:10","-58.680","-40.564","-31.798","-0.192","13.108"
"00:06:11","-59.082","-40.685","-31.714","-0.226","13.914"
"00:06:12","-59.181","-40.953","-31.869","-0.228","13.444"
"00:06:13","-59.495","-41.315","-32.122","-0.263","13.079"
"00:06:14","-60.122","-41.754","-32.050","-0.134","13.296"
"00:06:15","-60.419","-42.049","-32.018","-0.069","13.254"
"00:06:16","-61.305","-42.417","-32.044","-0.079","13.084"
"00:06:17","-61.827","-43.018","-32.474","-0.043","13.034"
"00:06:18","-62.828","-43.416","-32.432","0.048","13.279"
"00:06:19","-63.164","-43.873","-32.641","0.036","13.127"
"00:06:20","-63.599","-44.455","-33.192","0.002","13.169"
"00:06:21","-62.633","-44.285","-33.413","0.036","13.305"
"00:06:22","-59.905","-43.025","-33.222","0.092","14.217"
"00:06:23","-56.759","-41.052","-32.566","0.101","13.232"
"00:06:24","-54.536","-39.627","-32.301","0.035","12.974"
"00:06:25","-52.480","-38.253","-31.799","0.078","13.414"
"00:06:26","-49.404","-36.617","-31.006","0.031","13.137"
"00:06:27","-47.904","-35.824","-30.498","-0.094","12.780"
"00:06:28","-45.941","-34.575","-29.750","-0.022","12.906"
"00:06:29","-43.807","-32.988","-28.936","0.108","12.893"
"00:06:30","-42.121","-31.836","-28.408","0.185","12.686"
"00:06:31","-40.747","-30.667","-27.787","0.288","12.417"
"00:06:32","-38.775","-29.196","-26.928","0.477","12.327"
"00:06:33","-37.375","-28.164","-26.157","0.601","12.678"
"00:06:34","-35.921","-27.212","-25.608","0.578","12.255"
"00:06:35","-34.301","-25.998","-24.695","0.568","12.286"
"00:06:36","-33.194","-25.121","-24.104","0.360","12.240"
"00:06:37","-32.104","-24.307","-23.578","0.157","12.184"
"00:06:38","-30.817","-23.190","-22.630","0.035","11.834"
"00:06:39","-29.671","-22.472","-22.051","0.134","15.104"
"00:06:40","-28.465","-21.651","-21.597","0.402","17.005"
"00:06:41","-26.980","-20.573","-20.835","0.601","17.096"
"00:06:42","-25.970","-19.777","-20.250","0.667","17.017"
"00:06:43","-24.990","-19.024","-19.607","0.744","16.806"
"00:06:44","-23.861","-18.114","-18.905","0.803","16.621"
"00:06:45","-23.041","-17.465","-18.264","0.892","16.489"
"00:06:46","-22.284","-16.828","-17.575","0.953","16.387"
"00:06:47","-21.220","-16.087","-17.081","0.916","16.147"
"00:06:48","-20.526","-15.566","-16.632","0.970","16.236"
"00:06:49","-19.822","-15.045","-16.182","0.985","16.203"
"00:06:50","-17.439","-14.318","-15.408","1.024","16.509"
"00:06:51","-16.358","-13.679","-14.196","1.019","16.801"
"00:06:52","-16.818","-13.204","-13.809","0.799","16.312"
"00:06:53","-16.480","-12.643","-13.098","0.883","17.177"
"00:06:54","-15.984","-12.217","-12.344","0.928","16.993"
"00:06:55","-14.431","-11.724","-11.298","1.509","17.770"
"00:06:56","-14.033","-10.968","-8.980","2.862","18.687"
"00:06:57","-12.066","-10.426","-7.751","3.517","18.401"
"00:06:58","-11.756","-10.094","-7.645","3.042","17.888"
"00:06:59","-11.766","-9.736","-7.721","3.177","18.025"
"00:07:00","-12.191","-9.519","-7.938","2.890","17.572"
"00:07:01","-11.002","-9.266","-8.128","2.508","17.001"
"00:07:02","-10.655","-9.002","-8.801","1.964","16.323"
"00:07:03","-11.419","-8.797","-8.881","1.910","15.948"
"00:07:04","-10.963","-8.613","-9.115","1.561","15.463"
"00:07:05","-10.564","-8.259","-8.546","2.031","16.063"
"00:07:06","-9.881","-7.832","-7.170","2.656","16.471"
"00:07:07","-9.841","-7.689","-7.431","2.054","15.914"
"00:07:08","-9.965","-7.501","-7.690","1.708","15.486"
"00:07:09","-9.703","-7.304","-7.289","2.408","16.196"
"00:07:10","-8.861","-6.951","-6.405","2.369","16.004"
"00:07:11","-8.789","-6.755","-6.261","2.472","16.201"
"00:07:12","-7.707","-6.388","-4.982","3.485","16.615"
"00:07:13","-7.616","-6.172","-4.902","2.788","16.232"
"00:07:14","-7.850","-6.086","-5.395","2.323","16.000"
"00:07:15","-7.932","-5.967","-5.419","2.400","16.113"
"00:07:16","-7.613","-5.779","-5.076","2.538","16.005"
"00:07:17","-7.265","-5.596","-5.040","2.486","16.059"
"00:07:18","-7.001","-5.401","-4.774","2.595","16.013"
"00:07:19","-6.925","-5.245","-4.542","2.763","15.968"
"00:07:20","-6.700","-5.107","-4.605","2.444","14.669"
"00:07:21","-6.637","-4.919","-4.584","3.070","13.838"
"00:07:22","-6.637","-4.945","-4.860","2.684","14.364"
"00:07:23","-6.424","-4.818","-5.048","2.646","14.371"
"00:07:24","-6.269","-4.687","-5.029","2.432","13.860"
